,datetime,post,retweets,favorites
0,2021-10-12 23:45:16,"RT @WillKoulouris: Australia is eyeing further regulation on social media giants $FB, $GOOG &amp; $TWTR when it comes to misinformation &amp; defam…",7,0
1,2021-10-12 23:42:21,"@FierceTelecom Google’s fiber network was built off of 15-20 year old IRUs, How can they claim low latency from this old fiber? $GOOG",0,1
2,2021-10-12 23:40:07,"Alphabet Inc current quarter revenue growth YoY of 61.60% ranked 970 out of 5607 companies in our database. 

👉… https://t.co/7vrZf2JlDt",0,0
3,2021-10-12 23:39:50,"$SPX $SPY first the gap down and then the gap up.
Goodbye 

$AAPL $AMZN $FB $GOOG https://t.co/eoIBtLe5VN",0,0
4,2021-10-12 23:34:02,RT @Dividend_Dollar: Digital Advertising is a changing and growing industry. More and more companies are moving advertising dollars away fr…,2,0
5,2021-10-12 23:33:57,"Insider Sergey Brin reports selling 13,889 shares of $GOOG for a total cost of $38,865,376.01 https://t.co/Kpol246Q7Z #FNTL",0,0
6,2021-10-12 23:26:42,"Australia is eyeing further regulation on social media giants $FB, $GOOG &amp; $TWTR when it comes to misinformation &amp;… https://t.co/QpZGkGX2NO",7,6
7,2021-10-12 23:23:26,"Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! 

$YANG $BMA… https://t.co/fKSKpGwas8",0,0
8,2021-10-12 23:21:56,"WL 10/13 

Still tinkering with the WL. Added some info that may be useful for my descriptions and charts. Hopefull… https://t.co/7Rxp5ZdQuW",2,12
9,2021-10-12 23:21:20,"RT @BrandonVanZee: 10/12/21 - Watch today's #MarketOutlook video from 
@MarketScholars

https://t.co/D99erUcVAq

Mentioned: $SPY $SPX $QQQ…",23,0
10,2021-10-12 23:05:00,Digital Advertising is a changing and growing industry. More and more companies are moving advertising dollars away… https://t.co/HPUVUWtNQp,2,9
11,2021-10-12 23:00:05,"【GAFAM】
📱 $GOOG 2734.26 (-1.54%)
🛒 $AMZN 3247.33 (+0.03%)
📘 $FB 323.77 (-0.52%)
🍎 $AAPL 141.51 (-0.91%)
🖥 $MSFT 292… https://t.co/nPUYL7V99f",0,1
12,2021-10-12 22:57:12,RT @optionsfisher: Hey @RevShark    Any comments on these 13Gs from $GOOG.  New or increased positioning $IONQ? https://t.co/e6niBD2FJq,1,0
13,2021-10-12 22:51:53,$AAPL $GOOG $GLD $QQQ $SPY $VFF $TLRY $KBH $LEN $GE $T $F $GM $TSLA $HTSC $GRNF $MTCH $RIOT $MARA $IRRZF $KOAN… https://t.co/onVtTw1en8,0,0
14,2021-10-12 22:49:19,$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA $ES $YM $AMZN $BA $GS $JPM $IBM $LRCX $C $GOOG $GWH… https://t.co/wV4gTMfajQ,0,0
15,2021-10-12 22:46:56,"Learn To Trade While You're Working From Home&gt;

$AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND… https://t.co/wCuHUA8EfA",0,2
16,2021-10-12 22:45:19,"$SONY SONY $1,000

Sony Pursues Inorganic Growth to Enhance #Gaming Division https://t.co/reuVRqW3WH $sne $snejf… https://t.co/MdrAf6RJAC",0,0
17,2021-10-12 22:41:28,"Free stock chatroom link below

$AMZN $AAPL $AMD $FB $BOXL $BA $PFE $MCD $UPS $MMM $SINT $SOLO $GE $SPOT $V $APHA… https://t.co/Uf5EwDkcUp",0,0
18,2021-10-12 22:26:38,$GOOG Luck favors those who position themselves in a strong position when faced with adversity. Look beyond the dai… https://t.co/tOJAXb4EzR,0,0
19,2021-10-12 22:21:38,"RT @BrandonVanZee: 10/12/21 - Watch today's #MarketOutlook video from 
@MarketScholars

https://t.co/D99erUcVAq

Mentioned: $SPY $SPX $QQQ…",23,0
20,2021-10-12 22:19:43,"Google Follows In Apple's Footsteps, Countersues 'Fortnite' Creator Epic Games, Alleges Breach Of Contract $GOOG https://t.co/HPEo6HQTte",0,0
21,2021-10-12 22:19:18,"$CRWD $ZS $GOOGL $NOW $OKTA $GOOG CrowdStrike Joins Forces with SaaS, Cloud and Security Leaders to Set the Standar… https://t.co/YK3j1xqeKc",0,0
22,2021-10-12 22:17:55,Hey @RevShark    Any comments on these 13Gs from $GOOG.  New or increased positioning $IONQ? https://t.co/e6niBD2FJq,1,2
23,2021-10-12 22:15:42,"RT @BrandonVanZee: 10/12/21 - Watch today's #MarketOutlook video from 
@MarketScholars

https://t.co/D99erUcVAq

Mentioned: $SPY $SPX $QQQ…",23,0
24,2021-10-12 22:12:45,"RT @BrandonVanZee: 10/12/21 - Watch today's #MarketOutlook video from 
@MarketScholars

https://t.co/D99erUcVAq

Mentioned: $SPY $SPX $QQQ…",23,0
