,datetime,post,retweets,favorites
0,2021-10-07 23:58:38,"See our daily stock market analysis video here: https://t.co/EIczI3aRCe

$BB $TLRY $WISH $CLOV $UVXY $FUBO $WKHS… https://t.co/pTFeXOR50Y",0,0
1,2021-10-07 23:57:53,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…",295,0
2,2021-10-07 23:55:26,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…",1722,0
3,2021-10-07 23:54:45,"Profit up to 80000 $DOGE Daily
Join https://t.co/cc73ucLK09

$AMC $IOST $LSK $ELON $GT $LTC $UPX $BTC $TSLA $DOGE… https://t.co/tsDIcxQArs",0,0
4,2021-10-07 23:53:56,"Our daily trades recap. Discuss $DUST in depth, $UVXY, $SPY, $SKLZ, and $LABU

https://t.co/UyeSiFC9ZV

$BB $TLRY… https://t.co/cc1hvd5QIX",0,0
5,2021-10-07 23:53:39,"RT @Dividend_Dollar: 🚀 10 TOP Dividend Growth Stocks

💊 $ABBV
🍎 $AAPL
📱 $AVGO
☕️ $SBUX
💳 $V
🛠️ $HD
🧰 $LOW
🏦 $JPM
💻 $MSFT
🛒 $COST",57,0
6,2021-10-07 23:53:02,"'GRID Autosport' Gets PS5 and Xbox Series X Controller Support, a New Arrow Touch Pro Control Option, and More https://t.co/H5OFqnVNNV $AAPL",0,0
7,2021-10-07 23:52:01,"RT @Dividend_Dollar: 🚀 10 TOP Dividend Growth Stocks

💊 $ABBV
🍎 $AAPL
📱 $AVGO
☕️ $SBUX
💳 $V
🛠️ $HD
🧰 $LOW
🏦 $JPM
💻 $MSFT
🛒 $COST",57,0
8,2021-10-07 23:50:33,"RT @Dividend_Dollar: 🚀 10 TOP Dividend Growth Stocks

💊 $ABBV
🍎 $AAPL
📱 $AVGO
☕️ $SBUX
💳 $V
🛠️ $HD
🧰 $LOW
🏦 $JPM
💻 $MSFT
🛒 $COST",57,0
9,2021-10-07 23:49:07,"RT @Laurent78192759: Rend.des 10 dern.années:
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%…",19,0
10,2021-10-07 23:47:55,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…",295,0
11,2021-10-07 23:47:31,"@Dividend_Dollar I used to have all and above but now I’m only long:

$AAPL
$V
$MSFT

so sell your winners and keep… https://t.co/GdXM00cg3S",0,0
12,2021-10-07 23:46:41,"RT @rachels_44: Friday Lotto call IDEAS💡🎲

✅Break above 77.4: $SNAP 79 calls.
✅Break above 144.2: $AAPL 145 calls.
✅Break above 323: $SNOW…",13,0
