,datetime,post,retweets,favorites
0,2021-10-14 23:56:06,RT @MarketRebels: Arizona Attorney General asking Department of justice to investigate $FB in relation to border crisis,8,0
1,2021-10-14 23:54:32,"$BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME 
$SPY $QQQ $DIS $TSLA $SHOP
$AMD $AAPL $SQ… https://t.co/2nHDAmi29L",0,0
2,2021-10-14 23:53:31,"Update+Alerts+watchlist 
All are here in this discord group
📌  

📕⏳🟡70k+members 
 $WYNN $HOME $KNDI $MOBL $CBAT… https://t.co/MR5dZm6NPu",0,0
3,2021-10-14 23:53:13,"📌Discord   

Best stock traders group out there!
updates + Chatroom +analysis
📈📊⏳

$BIDU $SAVE $WORK $T $AAPL $C… https://t.co/rVMgLBhF9i",0,0
4,2021-10-14 23:52:50,"Jerry Seinfeld Season 4 on $NFLX

""It's very important for humans beings to feel they are popular and well-liked am… https://t.co/9VyfeozMJG",0,0
5,2021-10-14 23:49:45,"Come on #60k $btc, $RGT $112! #Crypto $OMG $QNT $SOL $ATOM #BTC.

$ADA $MKR $ACH $ETH $DOGE

#stocks  $AMC $GME… https://t.co/HAO0xaAK7n",0,1
6,2021-10-14 23:47:36,RT @MarketRebels: Arizona Attorney General asking Department of justice to investigate $FB in relation to border crisis,8,0
7,2021-10-14 23:46:13,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $NEAR
2: $MTA
3: $DYDX
4: $PERP
5:… https://t.co/7QxpNXGVGM",0,1
8,2021-10-14 23:45:09,"RT @CblastBT: 0dte Friday Triggers 🎯  

$NVDA 220c &gt; 218 | 213p &lt; 215
$FB 335c &gt; 330 | 325p &lt; 327
$AAPL 148c &gt; 145 | 135p &lt; 138
$AMD 116c &gt;…",5,0
9,2021-10-14 23:45:00,"RT @LimitlessT1: $AAPL Trade Idea
 
Entry: 144
Strike: 10/22 145c 
Targets: 146, 148
Support: 142, 140, 138
 
$AAPL $TSLA $AMZN $SHOP $NVDA…",6,0
10,2021-10-14 23:44:45,"RT @LimitlessT1: $AMD Trade Idea
 
Entry: 112
Strike: 10/22 113c 
Targets: 113.25, 116, 118
Support: 110, 109, 107
 
$AAPL $TSLA $AMZN $SHO…",5,0
11,2021-10-14 23:41:49,"RT @LiebermanAustin: $FB and $GOOGL are trading close to Pre-covid PE and EV/EBITDA levels (forward) and ~30% higher than the covid low.

T…",21,0
12,2021-10-14 23:39:47,"Finfluencer Smartrick.eth (9.4k follower) most mentioned symbols (14D):

1st $CEI 1
2nd $ETH 1
3rd $FB 1
4th $HEX 1… https://t.co/GaIYXZ1uD6",0,1
13,2021-10-14 23:38:39,"Have a great weekend! Just a reminder, the market is closed on Monday due to MLK day! See you Tuesday!

$AMZN $AAPL… https://t.co/fshHG62P4i",0,0
14,2021-10-14 23:37:51,"Excited for the start Tomorrow!! So many great setups 📈
🎯Learn how to trade the right way 

$AMZN $AAPL $BA $BABA… https://t.co/6TR7A7a0k0",0,1
15,2021-10-14 23:37:14,"Most Profitable trading community 
Join our discord group 

$SPY $TSLA $NIO $EYES $QQQ $UVXY $ES  $FB $BA $GME… https://t.co/6gOnMWwWPi",0,0
16,2021-10-14 23:36:13,"learn trading, get alerts, ideas, updates, analysis ❤️❤️🙏🙏👇👇

$AMD $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU… https://t.co/5JSf3RHhu5",0,1
17,2021-10-14 23:35:05,"welcome to the discord group ❤️🙏

$SPY $QQQ $ATH $CCL $CRON $APLE $MSFY $BA $IMO $YOLO $CHK $NVDA $TSLA $NDX $SPX… https://t.co/Vi5CEc6gKJ",0,0
18,2021-10-14 23:34:18,"Join the most profitable trading group 

$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $BABA… https://t.co/iIwcrGxXJr",0,0
19,2021-10-14 23:33:00,"Join the most profitable trading alerts chatroom

$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT… https://t.co/2O8AaxO1M9",0,0
20,2021-10-14 23:32:46,"RT @TheMrDev: Market Thoughts from Chat
If the FEDs are ready for Seasonality to Kick In early, and push Food n Energy Cost Up for consumer…",1,0
21,2021-10-14 23:32:43,"Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH… https://t.co/8wSY27KIrP",0,0
22,2021-10-14 23:31:49,"Daily profit  +3% for life
The largest site in cloud mining
Get Bonus 30% ⬇️
https://t.co/htaQf9zreG 

$CEI $AMC… https://t.co/b332jTayZc",0,0
23,2021-10-14 23:31:28,"$AFRM 
#Winner 💸💰💸

$AFRM gave us a nice pullback, on today 

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA $AMC $SNAP… https://t.co/PeUTpE6Yhb",0,0
24,2021-10-14 23:31:08,"$AMC
#Winner 💸💰💸

Today, we had a short entry w/ $AMC. 

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA $AMC $NAKD $SNAP… https://t.co/Dt4JSPiPer",0,0
25,2021-10-14 23:31:03,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $MTA
2: $HNT
3: $NEAR
4: $DYDX
5:… https://t.co/YEbnrG0jOm",0,0
26,2021-10-14 23:30:46,"Best discord group over 80k members and even have their own app join us 

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA… https://t.co/t7ql3j2Zkz",0,0
27,2021-10-14 23:30:10,"Follow us if you find our Alerts useful 

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA $AMC $NFLX $UPST $PLTR $SNAP… https://t.co/o89yj5aRNK",0,0
28,2021-10-14 23:30:00,$mara $fsr $tsla $bbig $pltr $gme $fb $aapl  $nio $riot $nakd $coin $msft $wkhs $amd $sos $btbt $spy $aal $clov… https://t.co/QEKDFC3jrk,0,0
29,2021-10-14 23:29:37,"$SNAP earnings report next week👻🧐

More setups: https://t.co/LY93E0AJ2t

$amd $tsla $aapl $twtr $pins $fb $amc… https://t.co/dLwywygEdo",0,2
