,datetime,post,retweets,favorites
0,2021-11-05 23:57:05,"RT @Krypto_Venom: $xyo best project around. Soon we are mooning. 🚀 

$SPY $NDX $DIA $FB $AAPL $AMZN $NFLX $GOOG $PLTR $TSLA $NIO $NKLA $LI…",4,0
1,2021-11-05 23:52:27,"RT @NetopiaEU: ""Google News returns to Spain after the country adopts new EU copyright law""

 Edit: $GOOG to pay for valuable asset used as…",4,0
2,2021-11-05 23:48:26,"$BIOC Share Price To Rise, Announcement Of Joint Venture With ""Top"" US Firm Readied For Release… https://t.co/e0K6KpUBD1",0,0
3,2021-11-05 23:35:45,RT @BarrySchwartzBW: Imagine seeing these numbers and saying. Meh  $GOOG https://t.co/ZK6tsWXZBk,12,0
4,2021-11-05 23:34:31,"$GOOG Contrary to analyst predictions, Xceptional business continues to perform well from fundamentals and technica… https://t.co/iMjOfAN3KP",0,0
5,2021-11-05 23:32:42,"Only a matter of time before $GOOG makes a bid for $MTTR.

It's the natural evolution of Google Maps and their clea… https://t.co/gG9WoRgRqr",0,0
6,2021-11-05 23:31:25,RT @joecarlsonshow: $GOOG is a 2 trillion mkt cap company with a 27 PE ratio. Growing in like 9 different ways. YouTube will soon pass $NFL…,8,0
7,2021-11-05 23:19:44,"RT @Krypto_Venom: I can give you a MILLION reasons why to buy XYO
$xyo best project around for the metaverse 🚀 sell shiba

$SPY $NDX $DIA $…",5,0
8,2021-11-05 23:19:33,"RT @Krypto_Venom: I can give you a MILLION reasons why to buy XYO
$xyo best project around for the metaverse 🚀 sell shiba

$SPY $NDX $DIA $…",5,0
9,2021-11-05 23:18:43,"I can give you a MILLION reasons why to buy XYO
$xyo best project around for the metaverse 🚀 sell shiba

$SPY $NDX… https://t.co/yZPaq0fwKE",5,15
10,2021-11-05 23:18:33,@BillBrewsterTBB Kyler checked the box on a couple of Buffett quotes:  No called strikes &amp; Concentration &amp; diversif… https://t.co/P4HrKkRxr8,0,0
11,2021-11-05 23:10:01,"✅ $GOOG: ""Google"" mentioned during Minerva S.A. earnings event https://t.co/CCKZZOjTzd",0,0
12,2021-11-05 23:03:15,RT @extremesb: @AllStreetsWolf @WallStreetRprtr Never say never $VSBY $VSBGF $PKK $GOOG $GOOGL $GOOGLE  $INTC 💚🙏 https://t.co/uwh6O7aL2m,2,0
13,2021-11-05 23:01:40,"RT @MacroCRG: $LINK may be underperforming in recent months but imo it's still a no brainer hold

Literally thousands of organisations are…",7,0
