,datetime,post,retweets,favorites
0,2021-10-21 23:57:56,@garyblack00 Doesn’t apply to $GOOG in terms of affecting their ad business,0,1
1,2021-10-21 23:52:52,"RT @RocketVentures: Lol. 
$DWAC $GOOG $FB $TWTR $SNAP https://t.co/WGNeIQKDXc",2,0
2,2021-10-21 23:52:37,"RT @garyblack00: $SNAP said that this reduced  ability to track ad effectiveness, plus ongoing supply disruption (less goods available) was…",2,0
3,2021-10-21 23:52:22,"RT @garyblack00: Tomorrow will be tough day for growth names, with $SNAP down -20% AH on weak 4Q rev guide, and other social media ( $GOOG,…",20,0
4,2021-10-21 23:51:29,"@skaushi @RisCapital $GOOG, $FB got hit too!",0,0
5,2021-10-21 23:49:14,"@garyblack00 Will add $GOOG, $FB, $TWTR tomorrow",0,0
6,2021-10-21 23:47:18,"$BIIB they're manipulating it afterhours🤣. But BID ABOVE PRICE! 19,900 share buy afterhours!! WHALES🐳💦! Shhh💸

$ACB… https://t.co/EN4FTUUVmU",0,0
7,2021-10-21 23:46:07,With the $snap earnings today all the related shares of $Fb $goog $roku $pins are down. Expecting a volatile friday tomorrow.,0,0
8,2021-10-21 23:43:01,"RT @garyblack00: Tomorrow will be tough day for growth names, with $SNAP down -20% AH on weak 4Q rev guide, and other social media ( $GOOG,…",20,0
9,2021-10-21 23:42:22,"MongoDB $MDB: 0.98%
Coursera $COUR: 0.63%
Wells Fargo $WFC: 0.34%
Facebook $FB: 0.32%
Royalty Pharma $RPRX: 0.29%
C… https://t.co/cCvVjMheFs",0,1
10,2021-10-21 23:41:03,@qcapital2020 I will go with $GOOG,0,1
11,2021-10-21 23:38:46,@the_haigo @im_miolab Does this require any special permissions from $GOOG? This is really cool.,1,2
12,2021-10-21 23:37:47,"RT @garyblack00: Tomorrow will be tough day for growth names, with $SNAP down -20% AH on weak 4Q rev guide, and other social media ( $GOOG,…",20,0
13,2021-10-21 23:37:02,"RT @garyblack00: Tomorrow will be tough day for growth names, with $SNAP down -20% AH on weak 4Q rev guide, and other social media ( $GOOG,…",20,0
14,2021-10-21 23:35:51,"RT @jowens510: Some fun earnings this afternoon.

Snap blamed Apple ad changes for sales miss, and $SNAP is down 22%! $FB and $GOOG are dro…",9,0
15,2021-10-21 23:32:27,"RT @qcapital2020: After-hours Laggards:

$SNAP -23%
$FB -6%
$TWTR -5%
$TTD -5%
$ROKU -3%
$GOOG -3%

The Nasdaq will be fun tomorrow 😬 https…",4,0
16,2021-10-21 23:31:36,"RT @BrandonVanZee: 10/21/21 - Watch today's #MarketOutlook video from @MarketScholars

https://t.co/mTEduIkuQM

Mentioned: $SPY $SPX $QQQ $…",25,0
17,2021-10-21 23:31:25,"RT @garyblack00: Tomorrow will be tough day for growth names, with $SNAP down -20% AH on weak 4Q rev guide, and other social media ( $GOOG,…",20,0
18,2021-10-21 23:30:15,"RT @BrandonVanZee: 10/21/21 - Watch today's #MarketOutlook video from @MarketScholars

https://t.co/mTEduIkuQM

Mentioned: $SPY $SPX $QQQ $…",25,0
19,2021-10-21 23:30:00,"RT @garyblack00: Tomorrow will be tough day for growth names, with $SNAP down -20% AH on weak 4Q rev guide, and other social media ( $GOOG,…",20,0
20,2021-10-21 23:29:38,"RT @garyblack00: Tomorrow will be tough day for growth names, with $SNAP down -20% AH on weak 4Q rev guide, and other social media ( $GOOG,…",20,0
21,2021-10-21 23:29:23,"Tomorrow will be tough day for growth names, with $SNAP down -20% AH on weak 4Q rev guide, and other social media (… https://t.co/z44O6SoNka",20,407
22,2021-10-21 23:26:02,"RT @BrandonVanZee: 10/21/21 - Watch today's #MarketOutlook video from @MarketScholars

https://t.co/mTEduIkuQM

Mentioned: $SPY $SPX $QQQ $…",25,0
