,datetime,post,retweets,favorites
0,2021-10-19 23:53:50,"Get ready for revved up Tesla profits, Morgan Stanley's Adam Jonas predicts 

https://t.co/2hUzg6Aqbd via @YouTube… https://t.co/L5oj4yoC8i",0,0
1,2021-10-19 23:53:06,We always have new screaming hot sectors. Keep you eyes on $vrar... the VR/AR parter of $SNAP... the possibilities… https://t.co/C7x2lxo3DM,0,0
2,2021-10-19 23:50:22,"RT @EconomyApp: Top Applications by Lifetime Consumer Spend

(iOS + Android, as of October 2021)

YouTube’s lifetime consumer spend recentl…",11,0
3,2021-10-19 23:46:22,I’ve mentioned $envx before as possibly the holy grail in wearable batteries. The $snap and $goog joint announcemen… https://t.co/k09MSdsSQd,0,22
4,2021-10-19 23:42:05,"You like $DATS ?  Meet $VRAR and the metaverse.   $VRAR the preferred VR and AR partner for $SNAP, $SNAP features b… https://t.co/qEaMcFKIoa",0,2
5,2021-10-19 23:32:37,"RT @EconomyApp: Top Applications by Lifetime Consumer Spend

(iOS + Android, as of October 2021)

YouTube’s lifetime consumer spend recentl…",11,0
6,2021-10-19 23:29:26,Octopus Energy offers retail power supply to German Tesla customers https://t.co/kcBmiT6iVp $tsla #tesla $goog… https://t.co/o543VdUMkL,0,0
7,2021-10-19 23:23:48,"RT @ProjectionsApe: $TSLA $ROKU $MELI $CRWD $DDOG $TTD $FSLY (buyout) $NTNX $PD $SQ $SNAP $SPLK $NET $UPST in one “basket”

$NVDA $AMD $AMZ…",1,0
8,2021-10-19 23:05:10,"RT @BluthCapital: The Four Horsemen of New Venture Know-How:
$CVS: retail+healthcare+medicine
$PM: iQos is the most unique product in the C…",3,0
9,2021-10-19 23:02:28,"Scanner
#stocks @ 10/19/2021 4:02 PM PST
TF: 1 hr

🔵 Buy: 0/105

🔴 Sell: 1/105
$GOOG @ 2872.56

#Stocktrading #Daytrading #money",0,0
10,2021-10-19 23:00:03,"【GAFAM】
📱 $GOOG 2876.44 (+0.60%)
🛒 $AMZN 3444.15 (-0.08%)
📘 $FB 339.99 (+1.39%)
🍎 $AAPL 148.76 (+1.51%)
🖥 $MSFT 308… https://t.co/rzPGqFaUZl",0,1
11,2021-10-19 22:56:14,"RT @StephenWealthy_: Top 10 stocks own by members of Congress:

1: $AAPL
2: $MSFT
3: $BOA
4: $DIS
5: $T
6: $PFE 👈 Pfizer Hmm....
7: $JNJ
8:…",60,0
12,2021-10-19 22:53:14,"$TSLA $ROKU $MELI $CRWD $DDOG $TTD $FSLY (buyout) $NTNX $PD $SQ $SNAP $SPLK $NET $UPST in one “basket”

$NVDA $AMD… https://t.co/DTGbWijdA0",1,2
13,2021-10-19 22:48:51,"NEWS 10/11
$AAPL
$FB
$BABA
$TSLA
$AAL
$MSFT
$GM
$PFE
$SESN
$QCOM
$MRNA
$BA
$LUV
$NKE
$JNJ
$ORGO
$TXN
$VIPS
$WMT… https://t.co/JD093Sl0fv",0,0
14,2021-10-19 22:44:41,"RT @bradledwith: Every school year I teach 4th graders about the stock market and they get $10,000 to pick a stock or two.  Here are their…",3,0
15,2021-10-19 22:39:16,"RT @StephenWealthy_: Top 10 stocks own by members of Congress:

1: $AAPL
2: $MSFT
3: $BOA
4: $DIS
5: $T
6: $PFE 👈 Pfizer Hmm....
7: $JNJ
8:…",60,0
16,2021-10-19 22:34:31,@AppleThisApple1 Honestly not surprised. It’s not as if most people aren’t already familiar with $NFLX in the U.S..… https://t.co/tJbs2d97mU,0,0
17,2021-10-19 22:33:01,"Stock I Am Loading Up On This Month 📊

▶️ $FB
▶️ $BABA
▶️ $JPM
▶️ $AMZN
▶️ $MSFT
▶️ $WMT
▶️ $NVDA
▶️ $ADBE
▶️ $GOOG
▶️ $HD
▶️ $VB",0,5
18,2021-10-19 22:28:52,"$GOOG Media loves spreading FUD. Instead, Ignore it &amp; FOMO to accumulate fundamentally strong &amp; Xceptional business… https://t.co/T2cM7VIvDk",0,0
19,2021-10-19 22:27:05,@tszzl Then should be long $GOOG,0,1
20,2021-10-19 22:22:53,"RT @garyblack00: Even after its +32% run-up since the 2Q EPS print (7/26), $TSLA still looks very cheap at 86x 2022 EPS vs +55% Vol and EPS…",50,0
21,2021-10-19 22:17:27,"RT @garyblack00: Retweeting. Even after its +32% run-up since the 2Q EPS print (7/26), $TSLA still looks cheap at 86x 2022 EPS vs +55% Vol…",30,0
22,2021-10-19 22:04:42,"RT @BluthCapital: The Four Horsemen of New Venture Know-How:
$CVS: retail+healthcare+medicine
$PM: iQos is the most unique product in the C…",3,0
23,2021-10-19 21:54:59,"$DIS $NFLX $GOOG  

1. YouTube Premium
2. Disney
3. Netflix

That's my stack ranking of essential streaming service… https://t.co/hpaqgAuHeN",0,0
24,2021-10-19 21:52:55,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/oRZxvYhaKR,0,0
25,2021-10-19 21:50:35,"RT @EconomyApp: Share of US TV Time - September 2021:

🟩38% Cable
🟦28% Streaming
🟧26% Broadcast
🟪8% Other

We are still early in the transi…",3,0
26,2021-10-19 21:50:15,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/DpZTPVqSOy,0,0
27,2021-10-19 21:50:09,"Stock: $GOOG - Alphabet Inc.
*** NEWS ***
Netflix Q3 Earnings Highlights: Subscriber Gain, Revenue Beat And A Mind-… https://t.co/P3w4s5CbR0",0,0
28,2021-10-19 21:42:59,"chart from $NFLX 8-k  

what's crazier - the share of broadcast and cable being so large or $NFLX and Youtube $GOOG… https://t.co/Y9N9rDUHA3",2,26
29,2021-10-19 21:41:36,"ALWAYS zoom out the chart to see what’s really going on. 

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA… https://t.co/9nFvuvjjsf",0,0
30,2021-10-19 21:40:45,"The POWER of DCA (Dollar Cost Averaging) !!

 $LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX… https://t.co/MJn81pSKWq",0,0
31,2021-10-19 21:40:32,"RT @garyblack00: Retweeting. Even after its +32% run-up since the 2Q EPS print (7/26), $TSLA still looks cheap at 86x 2022 EPS vs +55% Vol…",30,0
32,2021-10-19 21:35:53,"Join the most profitable trading group 

$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $BABA… https://t.co/he90snsfuP",0,0
33,2021-10-19 21:32:38,"RT @MissZachMorris: $IONQ 3 Price Targets $20, $16, $18 and this is at $10.76 Really? I have never been more bullish on a stock. $GOOG owns…",17,0
34,2021-10-19 21:31:38,"RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion today. 

👉 https://t.co/ahUnainctl

$AMZN $TSLA $U…",2,0
35,2021-10-19 21:30:36,"RT @bradledwith: Every school year I teach 4th graders about the stock market and they get $10,000 to pick a stock or two.  Here are their…",3,0
36,2021-10-19 21:28:37,"RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion in 5 days. 

👉 https://t.co/qiwpVdzHwD

$UPST $CRW…",2,0
37,2021-10-19 21:25:35,"RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion in 60 days. 

👉 https://t.co/qiwpVdzHwD

$UPST $TS…",2,0
38,2021-10-19 21:25:29,"RT @DrivingTheDay: Oct 19 #StockMarket #DJIA +0.56%, S&amp;P 500 +0.74%, #NASDAQ Comp +0.71%, $GOOG UP +0.6% https://t.co/vHr4MsvSaA #Google #T…",7,0
39,2021-10-19 21:25:19,"RT @StephenWealthy_: Top 10 stocks own by members of Congress:

1: $AAPL
2: $MSFT
3: $BOA
4: $DIS
5: $T
6: $PFE 👈 Pfizer Hmm....
7: $JNJ
8:…",60,0
