,datetime,post,retweets,favorites
0,2021-10-15 23:59:34,RT @TradingNation: Real money on a fake beach? @ToddGordonRIA enters the virtual reality world to make a one-of-a-kind trade on Facebook $F…,3,0
1,2021-10-15 23:57:00,"Hey, check out this chat room. It's been around since 2015, with real traders helping each other profit💸💸

🟨Chat-R0… https://t.co/KKiBYuTJnG",0,0
2,2021-10-15 23:55:48,RT @novogratz: I love how @jack continues to invest in the crypto community. $FB seems to have stalled.  Google and Apple haven’t started.…,429,0
3,2021-10-15 23:54:35,RT @novogratz: I love how @jack continues to invest in the crypto community. $FB seems to have stalled.  Google and Apple haven’t started.…,429,0
4,2021-10-15 23:53:34,"$SPY $FB $CHWY $PTON $DIS $F $ADBE $CSCO $JPM $CCL $MGM $IWM $HD $VIDT $QQQ $NIO
Get instant updates and free tradi… https://t.co/yNakXCPsx2",0,0
5,2021-10-15 23:52:54,"Join the most profits trading alerts chatroom&gt; 

$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA… https://t.co/hT6SkHUFF9",0,0
6,2021-10-15 23:51:14,"Hey, check out this chat room. It's been around since 2015, with real traders helping each other profit💸💸

$TSLA… https://t.co/EqscjdoClv",0,0
7,2021-10-15 23:49:56,RT @novogratz: I love how @jack continues to invest in the crypto community. $FB seems to have stalled.  Google and Apple haven’t started.…,429,0
8,2021-10-15 23:49:29,"Basket of stocks for Friday, October 15, 2021

$SPY $AAPL $TWTR $FB $AMD $BABA

https://t.co/ZoXxi96dEV https://t.co/GSmwbZzBKF",0,2
9,2021-10-15 23:49:23,RT @BarbarianCap: @TheCreditBubble @Post_Market @Sentieo Updated the chart... $TSLA revenue still close to $FB Net Income... mkt cap at 90%…,4,0
10,2021-10-15 23:48:42,"Best discord group over 80k members and even have their own app join here 

$TSLA $NVDA $BABA $ZM $TLRY $ABNB $PYPL… https://t.co/n11Nfc6YR6",0,0
