,datetime,post,retweets,favorites
0,2021-10-21 23:58:37,"SPDR-ETF Report For Thursday, Oct. 21 $COPX $FXE $AAPL $MSFT $GDX $GLD $TLT $XHB $XLI $XSD $ARKK $CNBS https://t.co/uCweYif4YD",0,0
1,2021-10-21 23:58:06,"$DWAC after locking in my largest single gain day, breaking the early $UAVS day record previously held.  Least I co… https://t.co/N4q371186H",0,0
2,2021-10-21 23:58:02,RT @MarketRebels: NFL reportedly likely to make Sunday Ticket deals with $T and either $AAPL or $AMZN,16,0
3,2021-10-21 23:57:53,"📢 Today the FREE alerts killed it!

TOMORROW IS LOTTO FRIDAY! 

❤️ 10 likes for tomorrow picks!

🔁 this to get ther… https://t.co/xxmAtQaOCq",2,10
4,2021-10-21 23:57:18,RT @MarketRebels: NFL reportedly likely to make Sunday Ticket deals with $T and either $AAPL or $AMZN,16,0
5,2021-10-21 23:55:55,RT @currtism22: . @kevinolearytv says “most” of the S&amp;P500 brands are getting profiles on https://t.co/K7TEsdrx4V. All fueled by $hbar. Fac…,78,0
6,2021-10-21 23:54:57,"@VanDammeYOLO If for long term, double check DD before buying the dip. $SNAP was hit by the $AAPL app privacy chang… https://t.co/ivR7GiElaS",0,0
7,2021-10-21 23:54:49,RT @MarketRebels: NFL reportedly likely to make Sunday Ticket deals with $T and either $AAPL or $AMZN,16,0
8,2021-10-21 23:53:11,"@InvestiAnalyst B2C with virality can grow fast and explosively. $SNAP is still 4x pre-Covid.
There's historically… https://t.co/IsmdsrdINc",0,1
9,2021-10-21 23:52:43,@LiebermanAustin @LiviamCapital $APPS shouldnt be affected by this privacy change from $AAPL right.. imo its shortterm algo triggered,0,0
10,2021-10-21 23:52:06,16GB of RAM should be plenty for most folks buying a new MacBook Pro https://t.co/wXHN6JFT6n $AAPL https://t.co/cCQNSxJizC,0,0
11,2021-10-21 23:52:04,"Apple Watch Series 7 Teardown Reveals Battery Capacity, Display Updates and More https://t.co/O3ilex97hE $AAPL https://t.co/Pq2Uc2fLoW",0,0
12,2021-10-21 23:51:54,$PHUN Trump can use the proceeds from this SPAC to start his own mobile phone maker. Because you can be damn sure A… https://t.co/irdtlCqIN0,0,0
13,2021-10-21 23:50:20,"RT @NancyTracker: Returns, Last 10 Years..
Pelosi Capital: +69,420%
Bitcoin $BTC: +2,808,411%
Tesla $TSLA: +15,646%
NVIDIA $NVDA: +6,641%
N…",488,0
14,2021-10-21 23:48:23,RT @MarketRebels: NFL reportedly likely to make Sunday Ticket deals with $T and either $AAPL or $AMZN,16,0
15,2021-10-21 23:47:54,RT @StockDummies2: $SNAP results sheds light on $PINS selling to $PYPL. $AAPL is impacting advertising more than expected. If @Pinterest ge…,1,0
16,2021-10-21 23:47:18,"$BIIB they're manipulating it afterhours🤣. But BID ABOVE PRICE! 19,900 share buy afterhours!! WHALES🐳💦! Shhh💸

$ACB… https://t.co/EN4FTUUVmU",0,0
17,2021-10-21 23:47:12,"S&amp;P 500 ($SPX) Most Active stocks today $F $AAPL $T $PYPL $KMI 

Learn more: https://t.co/721MRWWyLv https://t.co/0KlJD8j36v",0,0
18,2021-10-21 23:46:48,TrollEvents $AAPL come from US$ and #Gold based Trolling Nets. Assumptions: Stocks etc with Trend Changes more inte… https://t.co/8L8Ta7eUuX,0,0
19,2021-10-21 23:46:32,"TrollEvent $AAPL Observation: Not Prediction. All Data As Is: No Claims, Warranties; Data Time Delayed. Best viewed… https://t.co/7YZdJ0ZXUH",0,0
20,2021-10-21 23:46:19,RT @MarketRebels: NFL reportedly likely to make Sunday Ticket deals with $T and either $AAPL or $AMZN,16,0
