,datetime,post,retweets,favorites
0,2021-11-08 23:59:36,"RT @WarrenWhitlock: Waymo #Via is scaling up autonomous trucking operations in Texas, Arizona and California

https://t.co/JT6OyXxWZh

#Tra…",1,0
1,2021-11-08 23:59:00,"Waymo #Via is scaling up autonomous trucking operations in Texas, Arizona and California

https://t.co/JT6OyXxWZh… https://t.co/rXdjJD2B5Z",1,4
2,2021-11-08 23:54:44,Nearly fifty $SPX #stocks put in new 52 week highs Monday. Largest by marketcap include $GOOG $GOOGL $BRK.B $XOM… https://t.co/7AMmKPdEBw,0,1
3,2021-11-08 23:45:21,"@2Steady4U the issue is they think of it as a ""gaming"" platform and falls under ""game"" metrics.  Big stake...is a c… https://t.co/nzdUPTyeho",0,3
4,2021-11-08 23:44:45,$BATS - decentralized advertising models going to be interesting to follow. The tracing of browsing behavior will b… https://t.co/lihsFUheuu,0,2
5,2021-11-08 23:38:54,"STILL EARLY
$XYO Welcome to the Geospatial Metaverse
XYO best project around 🚀 shib for XYO 🚀 
MUST READ!!
$SPY… https://t.co/jsbhU1v76s",2,6
6,2021-11-08 23:30:03,"If you invest $1000 in $LHC today at $9.76 per share, and the stock prices rebound back to pre-pandemic prices at $… https://t.co/4pgufPCqEI",0,0
7,2021-11-08 23:28:51,"~When I was novice I made a lot of mistakes then I came to know about this C0mmunity.,,https://t.co/79VjTSeqr3… https://t.co/NJnH9YOjyi",0,0
8,2021-11-08 23:10:01,"✅ $GOOG: ""Google"" mentioned during Full House Resorts earnings event https://t.co/SMjIzZaSX5",0,0
9,2021-11-08 23:09:41,RT @enriqueabeyta: Some joker on @cnbc saying the main problem with the successful internet companies is that they are driven by advertisin…,2,0
10,2021-11-08 23:09:14,"Classic big tech names, $AAPL, $FB, $GOOG, $NFLX, $MSFT, $AMZN, etc. weren't too exciting today, but they are holdi… https://t.co/cjSvSNjHMc",0,5
11,2021-11-08 23:07:53,"RT @EconomyApp: $AMD another spiffy-pop today. 👀

• AMD will power Meta / $FB data centers.
• New chip announced to take on $NVDA's A100.…",17,0
12,2021-11-08 23:07:30,"RT @super_trades: $VRAR HOD #MetaVerse de facto pure play, low float ,shorts , patents … $SNAP $GOOG partner",5,0
13,2021-11-08 23:00:04,"【GAFAM】
📱 $GOOG 2987.03 (+0.07%)
🛒 $AMZN 3488.98 (-0.85%)
📘 $FB 338.62 (-0.74%)
🍎 $AAPL 150.44 (-0.56%)
🖥 $MSFT 336… https://t.co/xVNUVESVw5",0,1
14,2021-11-08 22:57:56,"RT @FromValue: $TTD now +25%🚀 Why? 

Everyone was so sure it would have the same problems as $FB $MVRS, $SNAP... (IDFA, supply chain...)

@…",22,0
15,2021-11-08 22:49:53,"Look like legit traders include this chat and making profits. FREE Check out now..

$LOMA $DZSI $LAC $VOXX $SWBI… https://t.co/8FcNWnvOYn",0,0
16,2021-11-08 22:49:14,"Most active Trading Group 💯 

Alerts,Analysis
Stocks ☑️
Options ✅
Day trading ✅
Swing Trading ☑️

🔥
$SPY $TSLA… https://t.co/IwlXTbtydv",0,0
17,2021-11-08 22:28:02,"Just flipped Tesla, sitting at the 6th largest asset by market cap, trailing top spots $MSFT, $AAPL, Saudi Aramco, $GOOG, $AMZN",0,0
18,2021-11-08 22:27:06,"RT @cadeinvests: 10 of my favorite stocks to hold for the next 10 years.

$V          -  Visa
$SQ       - Square
$DIS      - Disney
$AAPL…",161,0
19,2021-11-08 22:24:34,"RT @BullishPlug: Palantir reports #earnings Monday 11/09 premarket expecting 4¢ EPS

Alphabet shares up $20 for the week, despite all this…",2,0
20,2021-11-08 22:21:27,Alphabet's Market Cap Briefly Passed $2 Trillion. It's Poised for a Speed Record. $GOOG $AAPL https://t.co/mUlehADsqX,0,0
21,2021-11-08 22:18:11,RT @JunkoSu22993224: Google wants to buy Chainlink to connect $GOOG off Chain ecosystem to blockchain.,8,0
22,2021-11-08 22:17:21,RT @JunkoSu22993224: A large trader buys up huge amounts ($500MM) of Chainlink in a dark pool out of the public view. Private transactions…,3,0
23,2021-11-08 22:14:51,@syd_cleanliness @0x49fa98 @RemindMe_OfThis @DDanylevych Just remember that $AOL was being acquired for &gt;$100 billi… https://t.co/qlERAnce7i,0,1
24,2021-11-08 22:02:49,"$GOOG 2550P Exp:17-Jun-22 ↓↓  🔥 &lt;R&gt; Total(Day): $56,190 
#UnusualActivity 

Sign-up free for beta ver.:… https://t.co/CxOTUrtCwN",0,0
25,2021-11-08 22:00:56,"RT @FromValue: $TTD now +25%🚀 Why? 

Everyone was so sure it would have the same problems as $FB $MVRS, $SNAP... (IDFA, supply chain...)

@…",22,0
26,2021-11-08 21:50:54,"@stephenharlinmd @BreadCh2 @ES_F_Leo Example:

I may use $XLY $XLK $XLC redemptions to dump shares of $TSLA; but of… https://t.co/IWbfcg2VZW",0,10
27,2021-11-08 21:42:06,"In today's recap, I go over Oct's job report and the upcoming inflationary data on Wed

https://t.co/OXJECSeyH2

Si… https://t.co/LkNIWEaARg",0,2
