,datetime,post,retweets,favorites
0,2021-10-25 23:59:31,$MELI $AMZN $UPS $FDX https://t.co/BBzEn2VRdQ,1,30
1,2021-10-25 23:58:57,"@JonErlichman @WholeMarsBlog Value               Operating Income (TTM)

$1.8T                  $62B
$1.6T… https://t.co/98ngXTsUWw",0,0
2,2021-10-25 23:58:41,"RT @SquawkStreet: ""This company has been enormous  success for investors, but at a huge cost to the country that we live in.""

Early $FB in…",14,0
3,2021-10-25 23:58:37,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,808,411%
Tesla $TSLA: +15,646%
NVIDIA $NVDA: +6,641%
Netflix $NFLX: +3,817%
D…",391,0
4,2021-10-25 23:58:31,"$AMZN X $SHCR the start of something beautiful. 

People: ""AHH BUT ITS ITS SUCH A SH*T STOCK!!!"" 

Me: What dont yo… https://t.co/QTqOBNwghF",0,8
5,2021-10-25 23:57:44,"RT @SquawkStreet: ""This company has been enormous  success for investors, but at a huge cost to the country that we live in.""

Early $FB in…",14,0
6,2021-10-25 23:56:00,"RT @SquawkStreet: ""This company has been enormous  success for investors, but at a huge cost to the country that we live in.""

Early $FB in…",14,0
7,2021-10-25 23:54:07,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,808,411%
Tesla $TSLA: +15,646%
NVIDIA $NVDA: +6,641%
Netflix $NFLX: +3,817%
D…",391,0
8,2021-10-25 23:53:51,"Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH… https://t.co/FfWp2E8xAs",0,0
9,2021-10-25 23:53:47,"RT @DeItaone: AMAZON STRIKES DEAL WITH UK SPY AGENCIES TO HOST TOP-SECRET MATERIAL - FT
$AMZN",36,0
10,2021-10-25 23:53:37,"Join the most profitable trading alerts CHATROOM 

$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT… https://t.co/XIZmlXbAi2",0,0
11,2021-10-25 23:53:21,Join us where all the traders in our room work together to keep you focused on what's moving before the market open… https://t.co/gEFkkzwHls,0,0
12,2021-10-25 23:53:20,Anyone have any insight into why $AMZN hasn’t split?,1,1
13,2021-10-25 23:53:17,$MARK I told you it was supposed to be SHCR. After everyone finds out that this has nothing to do with trump than w… https://t.co/XqP1VdAxfC,0,0
14,2021-10-25 23:53:08,Very good looking setups on a few names. An be big moves. $AMZN is different this time - going into earnings. $NFLX… https://t.co/ZITUU4qLPE,0,21
15,2021-10-25 23:52:10,"Value               Operating Income (TTM)

$1.8T                  $62B
$1.6T                  $30B
$1.0T… https://t.co/hDDaGVgFEm",0,0
16,2021-10-25 23:52:08,RT @DeItaone: $AMZN - AMAZON IS INVESTING ACROSS ITS SUPPLY CHAIN TO DELIVER FOR CUSTOMERS THIS HOLIDAY SEASON- BLOG,18,0
17,2021-10-25 23:51:32,"Live alerts and updates allowed other members to follow snipergang's trade.

$GOOG $AAPL $SPY $AMZN $TDOC $TSLA… https://t.co/eNwko6KwIb",0,1
18,2021-10-25 23:50:55,"welcome to the discord group ❤️🙏

$SPY $QQQ $ATH $CCL $SRPT $SPAQ $MSFY $BA $IMO $YOLO $DIA $NVDA $TSLA $NDX $SPX… https://t.co/PKX0qlqTRy",0,0
19,2021-10-25 23:50:16,@cap_zay if my estimates are good ex 1p &amp; physical(low margin) $AMZN q3 2019 was 30.76 and this q3 im estimating a… https://t.co/dJTdQsjZQf,0,1
20,2021-10-25 23:49:55,"@drewg__ fake it until you make it? look at $amzn, what was it really until it created AWS?",0,1
21,2021-10-25 23:49:00,"$GNUS is going parabolic, volume is just starting to come in. This is going to be a mega squeeze. Red —&gt; yellow —&gt;… https://t.co/WCfe0Swhu7",1,4
22,2021-10-25 23:48:53,"Check out our discord group 
for trading Chatroom/community ☝️
📊📈
$EDSA
$KODK
$DOW
$GNUS
$IDEX
$BSBS
$TSLA
$TAOP… https://t.co/QQFBgijM36",0,0
23,2021-10-25 23:47:26,@Michigandolf Amazon $amzn traded at 100 in late 1999 and 6 in late 2001. Was still a game-changer company througho… https://t.co/dfqM6k27Tf,0,3
24,2021-10-25 23:47:10,Didn't need to own $AMZN / $MSFT in '99. Don't need to deal in the mania / ultrahypergrift phase of da crypto. The… https://t.co/TFcXHyYAm3,0,5
25,2021-10-25 23:46:59,"⭐️ Freedom Stocks Watchlist For Tomorrow Pt.2 ⭐️ 

$AMZN
$MSFT 
$GOOG
$SBUX
$AMD",1,3
26,2021-10-25 23:46:53,"RT @RihardJarc: The Phases of $FB:

Phase 1: Ad platform
Phase 2: +Shopping and payment platform
Phase 3: +AR/VR hardware platform
Phase 4:…",57,0
27,2021-10-25 23:46:37,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,808,411%
Tesla $TSLA: +15,646%
NVIDIA $NVDA: +6,641%
Netflix $NFLX: +3,817%
D…",391,0
28,2021-10-25 23:44:00,"Check out our subscriber alerts in our discord

$EDSA $KODK $DOW $GNUS $IDEX $BOXL $BABA $TSLA $TAOP $JFK $CEMI… https://t.co/N9lc3mRcSM",0,0
29,2021-10-25 23:43:49,"Our members secured over 216% on $TSLA today! Live alerts and analysis provided by our top trader. 

$DSA $KODK… https://t.co/5xqWHnozMY",0,0
30,2021-10-25 23:43:12,"RT @modern_rock: Elon is worth more than Bill Gates and Warren Buffet COMBINED!

$TSLA
$AMZN
$MSFT
$BRKA https://t.co/4g6Oq8vW5r",2,0
31,2021-10-25 23:40:36,"RT @SquawkStreet: ""This company has been enormous  success for investors, but at a huge cost to the country that we live in.""

Early $FB in…",14,0
32,2021-10-25 23:39:55,"@BennettTomlin $RIVN amassed over $11 billon from $AMZN, $F etc.,- the upcoming IPO will bring in additional funds.… https://t.co/X3BnI50nF0",0,0
33,2021-10-25 23:38:00,Titanic Band plays on as @SecYellen no need 2 panic just tax your unrealized Capital Gains. @hfrfromthefloor sees… https://t.co/6bJuzH4DrY,0,1
34,2021-10-25 23:37:31,"Join the most profits trading alerts chatroom&gt; 

$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA… https://t.co/2ufSpVes3N",0,0
35,2021-10-25 23:37:06,"RT @modern_rock: Elon is worth more than Bill Gates and Warren Buffet COMBINED!

$TSLA
$AMZN
$MSFT
$BRKA https://t.co/4g6Oq8vW5r",2,0
36,2021-10-25 23:36:27,@EnronChairman $amzn don’t do drug test anymore…maybe need to do std check ups,0,1
37,2021-10-25 23:36:10,"STOCK, OPTIONS updates, alerts Free chatroom
Don't forget to take a trial! 

$SPY $BABA $DVAX $ACB $OSTK $TRIL $LK… https://t.co/vp0gfx5A6D",0,0
38,2021-10-25 23:35:48,"$AMZN readthrough from $FB COO Sandberg on e-com headwinds? @JeffMacke 

""Another external factor is slowing e-Comm… https://t.co/TwSOZmEONa",0,0
39,2021-10-25 23:35:21,"👇Great pick, still 🚀 on all cylinders. If you can invest overseas, take a look today!

$AMZN $SE $PDD https://t.co/mwoqpcR52O",0,3
40,2021-10-25 23:34:17,"@BlackLabelAdvsr $WMT is built off of Azure, so they don't even compare to the depth of $AMZN's technology - I woul… https://t.co/xRKOy3MXoW",0,1
41,2021-10-25 23:34:10,"If you want the best shipping, $AMZN. The best phone, $AAPL (ok debatable 😂), the best EV, $TSLA. Simple as that. W… https://t.co/VoEnlu88eM",0,1
42,2021-10-25 23:33:50,"Elon is worth more than Bill Gates and Warren Buffet COMBINED!

$TSLA
$AMZN
$MSFT
$BRKA https://t.co/4g6Oq8vW5r",2,23
43,2021-10-25 23:33:46,@BennettTomlin This caveat only makes sense to me in case you don’t believe Rivian is able to deliver these EVs to… https://t.co/6qRO4G81f6,0,2
44,2021-10-25 23:30:25,"RT @Reel__Sly: @JoePompliano Here's how long it took these assets to reach the $1T market cap milestone

Bitcoin $BTC: 12 years
Tesla $TSLA…",20,0
45,2021-10-25 23:28:44,"RT @talesftf: Remember this?

“ $AMZN Orders 100k Electric Delivery Trucks From $RIVN”

I don’t know how many sloppy reports I read today c…",6,0
46,2021-10-25 23:28:23,"RT @BrendanFaganFx: Nasdaq 100 Leads Monday Rebound as Facebook Posts Mixed Q3 Earnings

$NDX $NQ_F $FB $AAPL $AMZN $MSFT

https://t.co/mA9…",3,0
47,2021-10-25 23:28:13,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,808,411%
Tesla $TSLA: +15,646%
NVIDIA $NVDA: +6,641%
Netflix $NFLX: +3,817%
D…",391,0
48,2021-10-25 23:28:12,"RT @talesftf: Remember this?

“ $AMZN Orders 100k Electric Delivery Trucks From $RIVN”

I don’t know how many sloppy reports I read today c…",6,0
49,2021-10-25 23:27:12,@humblceo @HUMBLPay Let's goooo $HMBL Nation!! The $AMZN of Assets!! 🔥📈💯🤑,2,31
50,2021-10-25 23:26:00,RT @mikeo188: The year is 2022. @cnbc is displaying the $AAPL $AMZN $MSFT $GOOG $TSLA charts real-time with a countdown to 10 trillion mark…,1,0
51,2021-10-25 23:25:32,$HMBL The $AMZN of Assets! 🙌🏽💯📈🔥 https://t.co/Fi5fW58pmh,0,2
52,2021-10-25 23:23:48,RT @HenryThe24th: $FB is absolutely wicked for that shit… watch $AMZN bring the market back to life. Fuck Facebook.,1,0
53,2021-10-25 23:23:07,$DNA Ginkgo Bioworks shares are trading higher without any hype. The organism company will be the next $AMZN imo. D… https://t.co/KJgn4hsOAM,0,0
54,2021-10-25 23:21:30,"RT @defnotES2: $AAPL $MSFT $AMZN $GOOGL $FB $TSLA

top 6 companies by market cap",4,0
55,2021-10-25 23:20:56,@gostr84ward The wins were due in part to over-weightings in $AMZN and $FB and I'm sure others. The index-like perf… https://t.co/V98uDkhE1X,0,1
56,2021-10-25 23:18:01,"RT @NancyTracker: Returns, Last 10 Years..
Pelosi Capital: +69,420%
Bitcoin $BTC: +2,808,411%
Tesla $TSLA: +15,646%
NVIDIA $NVDA: +6,641%
N…",488,0
57,2021-10-25 23:17:14,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,808,411%
Tesla $TSLA: +15,646%
NVIDIA $NVDA: +6,641%
Netflix $NFLX: +3,817%
D…",391,0
58,2021-10-25 23:17:07,"RT @BullishRippers: Here's how long it took these assets to reach the $1T market cap milestone

Bitcoin $BTC: 12 years
Tesla $TSLA: 18 year…",42,0
59,2021-10-25 23:15:53,"Bezos and $AMZN better watch out, You’re next. 😉

@elonmusk #Tesla $TSLA",1,2
60,2021-10-25 23:14:24,"$SHCR 💚 $AMZN    

https://t.co/IxegwJIVzx

We already know in the Army!
Health is headed into the 🏡 !!… https://t.co/AneZQdeVPE",0,7
61,2021-10-25 23:14:20,$AMZN to host confidential material.... why? You literally can afford a physical server.,0,0
62,2021-10-25 23:13:59,$AMZN parallel channel breakdown looked weak all day relative to the market https://t.co/7rl5NQRCC0,0,5
63,2021-10-25 23:13:03,The year is 2022. @cnbc is displaying the $AAPL $AMZN $MSFT $GOOG $TSLA charts real-time with a countdown to 10 trillion market cap for each,1,4
64,2021-10-25 23:12:30,RT @OCDstocks: NEW VIDEO. Go to minute 9:44 to see great Dd for PUGE. It’ll go 500% from here 👇  $ZOM $GME $TLRY $APHA $TSLA $PLTR $AMC $BB…,1,0
65,2021-10-25 23:12:15,RT @capital_frozen: @Post_Market @StockMarketNerd Without hindsight would give bigger chance to $FB and Zuck building metaverse than Bezos…,1,0
66,2021-10-25 23:12:05,"RT @WhaleStream: Check out the Top WhaleFlow from the first 3 hours of trading!

Sign up for #WhaleStream &amp; get a FREE WEEK to see all the…",1,0
67,2021-10-25 23:11:06,@dtarian04 And $AMZN $AAPL $GoOG $MSFT big week,0,0
68,2021-10-25 23:10:49,"RT @DeItaone: AMAZON STRIKES DEAL WITH UK SPY AGENCIES TO HOST TOP-SECRET MATERIAL - FT
$AMZN",36,0
69,2021-10-25 23:10:29,"Automatic Mining System Extra $BTC $ETH
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9

$elon $doge $gt $upx $btc $tsla… https://t.co/4uVmGohwy9",0,0
70,2021-10-25 23:10:02,@Post_Market @StockMarketNerd Without hindsight would give bigger chance to $FB and Zuck building metaverse than Be… https://t.co/7qPMHXXDWY,1,8
71,2021-10-25 23:09:56,$DWAC $TSLA $AAPL $HMBL #tothemoon $BTC $DOGE #uranium #Cryptos #Bitcoin #altcoin #blockchain #WSB #WallStreet… https://t.co/vThV2mwemc,0,2
72,2021-10-25 23:09:13,$DWAC $TSLA $AAPL $HMBL #tothemoon $BTC $DOGE #uranium #Cryptos #Bitcoin #altcoin #blockchain #WSB #WallStreet #wsj… https://t.co/f7iYV9x399,0,1
73,2021-10-25 23:09:02,RT @brianbalance: Here are their favorites today. $TSLA $AMZN $AAPL $FB $BABA $LRCX $NVDA $NFLX $ASML $AVTR  Ouchie $IBM https://t.co/rYpPZ…,1,0
74,2021-10-25 23:08:50,RT @OCDstocks: NEW VIDEO. Go to minute 9:44 to see great DD for PUGE. It’ll go 500% from here 👇 $viac $dis $nflx $aapl $t $sne $roku $amzn…,1,0
75,2021-10-25 23:08:08,"RT @63_hyacinth: Wall Street in Fives - Must Read Lists at Midday
$TSLA $T $IBM $PFE $BNTX $DWAC $DIDI $AMZN $MU $FB $CG $TSC $RJF $KDMN $S…",1,0
76,2021-10-25 23:07:39,"RT @passthebeano: @FirstSquawk Pick me! And me! And me! And me!

$TSLA $TSLAQ $AMZN https://t.co/NBAyhIZgtk",1,0
77,2021-10-25 23:07:36,"RT @ivan_brussels: Polen Focus Growth Q3 2021 letter

$AMZN $CRM $ABNB $PYPL $ILMN $V $FB

https://t.co/Wk6ojKayKR https://t.co/jGXVvg6LPn",28,0
78,2021-10-25 23:07:03,"RT @BullishRippers: Here's how long it took these assets to reach the $1T market cap milestone

Bitcoin $BTC: 12 years
Tesla $TSLA: 18 year…",42,0
79,2021-10-25 23:06:57,RT @InvestmentSwami: $PROG $CEI $TSLA $FAMI $FB $AAPL $RIDE $AEZS $SAVA $ROKU $PHIL $WDLF $NSAV $EEGI $KYNC $HPIL $AAPT $CEI $MMAT $AMC $GM…,1,0
80,2021-10-25 23:06:32,"RT @cperruna: Big week for earnings:

$FB $MSFT $GOOGL $V $TWTR $HOOD $SPOT $TDOC $TWLO $NOW $UPWK $SHOP $AAPL $AMZN etc. https://t.co/xbpN…",16,0
81,2021-10-25 23:06:15,"RT @ItsMyCapital: $TSLA 890 call 22 Oct $2.30➡️$13.80  ➡️ $1,150💰that’s 500% 📈📈in less than 3 hours 

$ETSY $SQ $MSFT $ZM $SPY $AMZN $AAPL…",1,0
82,2021-10-25 23:05:48,"@InvestingGems I did buy a several of these in my IRA and still have them today.

$AAPL $GOOGL $FB $V and $AMZN",0,0
83,2021-10-25 23:05:19,"RT @KRose_TDA: Today's Drill Down question:

Can a heavyweight like $AAPL  $MSFT $GOOG or $AMZN  create a 1 day strongest Sector &amp; Industry…",1,0
84,2021-10-25 23:05:03,"RT @JoeMarketDD: BANK and BAIL because this administration is setup to FAIL. Stay safe out there. GLTA 
$SPY $MSFT $AMZN $GOOG $TSLA https:…",1,0
85,2021-10-25 23:04:25,"$MARK not only does $SHCR get the Trump pump tomorrow, but we get the $AMZN pump too!!!! First Trump, than CDC, now… https://t.co/NLMoLRO6P1",0,1
86,2021-10-25 23:03:26,NEW VIDEO. Go to minute 9:44 to see great DD for PUGE. It’ll go 500% from here 👇 $viac $dis $nflx $aapl $t $sne… https://t.co/0sLegdxuTk,1,0
87,2021-10-25 23:03:22,"RT @StockWarning: Look at #klarsen 🇫🇷 $ALKLA 🔜🔥

$BTC $BABA $GOOGL $AXP $AMZN $AAPL $BIDU $BYND $BLK $CEI $WMT $V $SPCE $UBER $TWTR
$KO $TS…",1,0
