,datetime,post,retweets,favorites
0,2021-10-05 23:57:07,RT @GerberKawasaki: Stock moving higher this morning after the brutal sell off creates some opportunities. Tech showing strength. $nvda $am…,3,0
1,2021-10-05 23:56:53,"$AXS BOTTOM GEM. 

$SPY $TSLA $SHOP  $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $QQQ $ZNGA $AAPL $ESE $SPCE $FCEL… https://t.co/nUmYoYZA0O",0,1
2,2021-10-05 23:49:08,"📈 Performance of some of the fellow traders of our Community .

Calculated risk ,Great Analysis, Regular Alerts🚀

🎉… https://t.co/aPTVxbzwvu",0,0
3,2021-10-05 23:47:50,"$MARA was an awesome trade today
and some bigger names too $NFLX $ROKU $TSLA $AMZN for options guys https://t.co/h11S2qcjlr",0,0
4,2021-10-05 23:45:09,"RT @TrelloThaGod: $CBDL
👇🏽
💥They said their products would be on @AlibabaGroup &amp; they are‼️🔥 $baba
💥They announced their partnership with @…",2,0
5,2021-10-05 23:44:18,"RT @OnlyBreadFans: @OptionsMir weren't we just talking about this

$amzn 🚀
$aapl 🤯 https://t.co/OfNFhLe26X",1,0
6,2021-10-05 23:42:42,"RT @StockzNCrypto: You are overthinking investing. 

The long term stock picks are in your face. 

iPhone - $AAPL 
Netflix - $NFLX 
Twitter…",56,0
7,2021-10-05 23:42:31,"Profit up to 80000 $DOGE Daily
Join https://t.co/qf9Bft7hOi

$ELON $GT $UPX $BTC $TSLA $DOGE $SHIB $XLM $LTC $AAPL… https://t.co/Vgdw01RcFc",0,0
8,2021-10-05 23:42:19,"[ Last 2 Hours ]

Top Trending Stocks on #fintwit: 
1. $PLTR 🥇
2. $FB 🥈
3. $BTC 🥉
4. $BTBT
5. $CEI
6. $AAPL
7. $ANY… https://t.co/yHRMhxwr6r",0,0
9,2021-10-05 23:41:36,"Best trading community with more executive chat rooms and even have their own app join here 

$SPY $NIO $TSLA $DGLY… https://t.co/BT1iSw8nQO",0,0
10,2021-10-05 23:41:25,$TSLA $NIO $SPY $MDRR $FSLY $NOVN $AAPL $PT $ROKU $SOLO $WKHS $AMD $FB $NFLX $BABA $AKBA $AMZN $KXIN $CEI $ZM $NVDA… https://t.co/ctXHmbC2Ro,0,0
11,2021-10-05 23:41:01,"✅ $AMZN: ""AWS"" mentioned during Elastic NV ""Elastic NV  ElasticON Global Virtual Conference"" event https://t.co/74FGQ3DaLE",1,0
12,2021-10-05 23:40:56,"✅Stocks 
✅Options 
✅Day trading 

$CLDR $NOK $ABEV $ZNGA $SAVE $MGM $ET $PBR $SNAP $XOM $LOW $MSFT $AMZN $RCL $AAPL… https://t.co/T1lPoR0WUE",0,0
