,datetime,post,retweets,favorites
0,2021-11-08 23:59:50,"RT @TradingWarz: FREE #OPTIONS Ideas 🤯

Scale out when above 25% Profit

$SPY    471C&gt;470.03 | 468P&lt;468.40 
$AAPL 152.50C&gt;151.43 | 150P&lt;150…",25,0
1,2021-11-08 23:59:33,RT @raymond10mm: $t $vz $lumn $vod $aapl $nvda Jim Cramer: AT&amp;T may be on restart mode and that's exciting https://t.co/WvGLL1yoal via @You…,1,0
2,2021-11-08 23:57:39,RT @STXRBOY999: May full port $AAPL puts tomorrow morning,2,0
3,2021-11-08 23:57:06,May full port $AAPL puts tomorrow morning,2,137
4,2021-11-08 23:55:44,"The largest mining company
Huge profits
Bonus +40% ⬇️⬇️
https://t.co/htaQf9zreG

$elon $doge $gt $upx $btc $tsla… https://t.co/hlLA7ENlAC",0,0
5,2021-11-08 23:55:25,@A_Ron_Howard @rockstar_stocks @CEOAdam Lol 😂 so cute 😊……there are no public company existed who doesn’t have debt.… https://t.co/yVLpLXCPFO,0,0
6,2021-11-08 23:54:42,"$AAPL update, really getting to the bull trend, resistance 153.25 ascending triangle. if we are breaking at the lin… https://t.co/EQssJNUnmt",0,1
7,2021-11-08 23:54:30,"Metaverse: who will win the next 3D Internet?

There is $FB, $NVDA, $RBLX, or blockchain innovators, but I still be… https://t.co/2zi4Sexgxj",22,234
8,2021-11-08 23:53:56,"The largest mining company
Huge profits
Bonus +40% ⬇️⬇️
https://t.co/htaQf9zreG

$wish $amc $cei $gme $bbig $wdlf… https://t.co/ACTuU6Rgqw",0,0
9,2021-11-08 23:51:47,$AAPL was so boring today but that means soon...it'll burst one way or the other. The algo suggests the downside.… https://t.co/rWqWQjisLj,0,2
10,2021-11-08 23:50:27,"$BTBT  Getting steamier than a Finnish sauna loaded with super models.  

House
of
Pain

for SHORTs

$AAPL $ROKU… https://t.co/oaqc01LQIc",0,4
11,2021-11-08 23:48:45,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,092,923%
Tesla $TSLA: +18,725%
NVIDIA $NVDA: +8,742%
Netflix $NFLX: +4,798%
D…",1484,0
12,2021-11-08 23:48:20,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,092,923%
Tesla $TSLA: +18,725%
NVIDIA $NVDA: +8,742%
Netflix $NFLX: +4,798%
D…",1484,0
13,2021-11-08 23:48:11,@STXRBOY999 doing some TA rn and $aapl is headed to your target,0,1
14,2021-11-08 23:45:21,"@2Steady4U the issue is they think of it as a ""gaming"" platform and falls under ""game"" metrics.  Big stake...is a c… https://t.co/nzdUPTyeho",0,3
15,2021-11-08 23:44:44,"RT @SnoozeInvestor: Stocks to hold for the next 10 years:

• $MSFT 🎮
• $SBUX ☕️
• $AAPL 🍎
• $PEP 🥤
• $DIS 🐭
• $JNJ 💊
• $VZ 📱
• $O 🏠

What w…",45,0
16,2021-11-08 23:44:37,RT @Yael44748552: @MrStockBot @MrStockBot can you show me the fundamentals of $AAPL ?,1,0
17,2021-11-08 23:44:14,"Although I increase my position in $AAPL every month, I also love my new iPad https://t.co/AQ7KE7PG71",0,1
18,2021-11-08 23:41:46,"11/9 EOD scan
Outside day
$HOOD 
Inside day
$SPY $NET $HD $NVDA $DKNG $MRNA $DOCU $BIDU $QCOM $BABA $BAC $LI $ADBE… https://t.co/TTn8sQe09n",0,2
19,2021-11-08 23:41:11,RT @MrStockBot: @Yael44748552 beep boop. here's what i generated for $aapl. am i a good bot? https://t.co/eS1oxK8Hnt,1,0
20,2021-11-08 23:39:25,RT @optionsUN1TED: Amazing day. Proud of my discord family in chat/voice chat &amp; all analysts on twitter as we spend countless hours on week…,2,0
21,2021-11-08 23:38:54,"STILL EARLY
$XYO Welcome to the Geospatial Metaverse
XYO best project around 🚀 shib for XYO 🚀 
MUST READ!!
$SPY… https://t.co/jsbhU1v76s",2,6
22,2021-11-08 23:38:19,"RT @venturefounder: @intocryptoverse $73k #BTC to surpass #Silver 
$95k #BTC to surpass $AMZN 
$132k #BTC to surpass $AAPL 
$615k #BTC to s…",2,0
23,2021-11-08 23:36:44,"Good day in the market, but since $TSLA and $AAPL make up a collective 50% of my portfolio, I went down 1% 😔",0,3
24,2021-11-08 23:36:23,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,092,923%
Tesla $TSLA: +18,725%
NVIDIA $NVDA: +8,742%
Netflix $NFLX: +4,798%
D…",1484,0
25,2021-11-08 23:35:42,@drippy2hard I may or may not have went way too deep into $AAPL and $ABBV,0,7
26,2021-11-08 23:35:20,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,092,923%
Tesla $TSLA: +18,725%
NVIDIA $NVDA: +8,742%
Netflix $NFLX: +4,798%
D…",1484,0
27,2021-11-08 23:35:14,RT @apwriter: These perfect storms are rare. Ride them. $fcel $plug $nkla $aapl $tsla $f $bldp $amzn https://t.co/VDDNDy5P4U,2,0
28,2021-11-08 23:33:22,"$DKNG
Calls x45: enter at 45.14, target of 45.97
Puts x43: enter at 43.18, target of 42.15
flow 🐂

$AAPL
Calls x152… https://t.co/myaXfqbDXM",0,22
29,2021-11-08 23:31:23,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +2,092,923%
Tesla $TSLA: +18,725%
NVIDIA $NVDA: +8,742%
Netflix $NFLX: +4,798%
D…",1484,0
30,2021-11-08 23:31:12,RT @DCDOWORK: My #1 rule when investing almost every dollar I have. Make sure important bills are paid off. I paid my mortgage until March…,3,0
31,2021-11-08 23:31:00,"$AAPL $AYRO $ACHV $ABUS
""Not only do you get alerts from top traders at Xtrades-net, but you can alert your own tra… https://t.co/3exRkgCR1T",0,0
32,2021-11-08 23:30:48,$t $vz $lumn $vod $aapl $nvda Jim Cramer: AT&amp;T may be on restart mode and that's exciting https://t.co/WvGLL1yoal via @YouTube,1,1
33,2021-11-08 23:30:03,"Most active stocks in today's after-hours trading

Plug Power $PLUG
PayPal $PYPL
Ford $F
Zynga $ZNGA
Coca-Cola $KO… https://t.co/UyCv9i1OD6",4,19
34,2021-11-08 23:30:01,RT @DCDOWORK: My #1 rule when investing almost every dollar I have. Make sure important bills are paid off. I paid my mortgage until March…,3,0
35,2021-11-08 23:30:00,"Today's Top Bearish Flow... 🐻

$TSLA $AAPL $H $NVDA $BA $AMZN

👉https://t.co/2s8fBPWEHe

#options #stockmarket… https://t.co/ohsTD2agch",0,2
36,2021-11-08 23:29:33,RT @GerberKawasaki: Amazing they didn't stop the Travis Scott show even after people were clearly getting killed and injured. They were sho…,16,0
37,2021-11-08 23:29:25,"RT @TradingWarz: FREE #OPTIONS Ideas 🤯

Scale out when above 25% Profit

$SPY    471C&gt;470.03 | 468P&lt;468.40 
$AAPL 152.50C&gt;151.43 | 150P&lt;150…",25,0
38,2021-11-08 23:29:06,My #1 rule when investing almost every dollar I have. Make sure important bills are paid off. I paid my mortgage un… https://t.co/duqdIcQVsi,3,42
