,datetime,post,retweets,favorites
0,2021-10-19 23:59:02,The macOS cursor travels behind the MacBook Pro's stupid notch https://t.co/ZaO9r2ynJ6 $AAPL,0,0
1,2021-10-19 23:58:52,RT @DarkoQodesh: Opening $AAPL position by the end of this week.,1,0
2,2021-10-19 23:58:20,"@HalftimeReport @Downtown @Downtown Love your take on investing!  Thanks for the wisdom you bring, I’ve been long… https://t.co/VaNjtUqWOg",0,1
3,2021-10-19 23:57:03,@WOLF_Financial $lcid $aapl,0,2
4,2021-10-19 23:56:40,$BIIB I'm so LUCKY the stock gods brought it down this low the night b4 earnings. UNBELIEVABLE at $270??! Bouncing… https://t.co/itbDzooEWE,0,0
5,2021-10-19 23:54:44,"RT @FintwitSynapse: Top Trending Stocks on #fintwit: 
1. $RCON 🥇
2. $UPST 🥈
3. $NFLX 🥉
4. $TLRY
5. $SNAP
6. $BITO
7. $BROS
8. $AAPL
9. $HX…",1,0
6,2021-10-19 23:54:05,"$AAPL   Real price will come out soon; Follow price targets,.....  

https://t.co/3gRXMqrHbW",0,0
7,2021-10-19 23:53:50,"Get ready for revved up Tesla profits, Morgan Stanley's Adam Jonas predicts 

https://t.co/2hUzg6Aqbd via @YouTube… https://t.co/L5oj4yoC8i",0,0
8,2021-10-19 23:53:06,We always have new screaming hot sectors. Keep you eyes on $vrar... the VR/AR parter of $SNAP... the possibilities… https://t.co/C7x2lxo3DM,0,0
9,2021-10-19 23:52:43,"RT @StockzNCrypto: Apple has a cult like following. 

People will continually upgrade their AirPods, phones, iPads and MacBooks. 

The best…",52,0
10,2021-10-19 23:52:06,RT @optionsprochick: $AAPL Finally broke out of the $145 supply. $150 is closing in fast! https://t.co/U2LaMhXKfV,7,0
11,2021-10-19 23:51:54,$AAPL gonna reach ATH soon.,0,0
12,2021-10-19 23:51:50,RT @hogecoin: $AAPL has decided to celebrate the current decade as the notch decade. Ugliest design ever.,1,0
13,2021-10-19 23:51:07,$TSLA $F $AAPL options have the highest open interest. Free options screener. https://t.co/64VrwtGHOZ,0,0
14,2021-10-19 23:51:04,"RT @CyStonks7: I'm calling a big upward movement on these plays until the end of Q4 👇

Stocks: $NIO $TSLA $PLTR $AFRM $AAPL $NVDA $LCID $MS…",1,0
15,2021-10-19 23:50:37,"I'm calling a big upward movement on these plays until the end of Q4 👇

Stocks: $NIO $TSLA $PLTR $AFRM $AAPL $NVDA… https://t.co/LkR1AWnTja",1,11
16,2021-10-19 23:50:37,"RT @LimitlessT1: $AMD Trade Idea
 
Entry: 118
Strike: 10/22 120c 
Targets: 120, 123
Support: 116, 113.25, 112
 
$AAPL $TSLA $AMZN $SHOP $NV…",4,0
17,2021-10-19 23:50:22,"RT @EconomyApp: Top Applications by Lifetime Consumer Spend

(iOS + Android, as of October 2021)

YouTube’s lifetime consumer spend recentl…",11,0
18,2021-10-19 23:50:05,"RT @thuhkang: Today's Top Bullish Flow... 🐂

$CVX $AAPL $UAL $MRNA $COIN $SOFI

👉https://t.co/2s8fBQeg5O

#options #stockmarket #wallstreet…",2,0
19,2021-10-19 23:49:51,"RT @LimitlessT1: $AMD Trade Idea
 
Entry: 118
Strike: 10/22 120c 
Targets: 120, 123
Support: 116, 113.25, 112
 
$AAPL $TSLA $AMZN $SHOP $NV…",4,0
20,2021-10-19 23:49:44,"RT @LimitlessT1: $TWTR Trade Idea
 
Entry: 67.25
Strike: 10/29 70c 
Targets: 69, 70.50
Support: 65, 63.25, 62
 
$AAPL $TSLA $AMZN $SHOP $NV…",4,0
21,2021-10-19 23:49:41,"I don’t think I can ever replicate this. 🔥 📈

573.20% return in 2.5 years

Portfolio composition:
$TSLA  55%
$NIO… https://t.co/Iv8eaQyIrL",0,1
22,2021-10-19 23:49:28,@GerberKawasaki Couldn't agree more with you. $AAPL 📈🚀🌙,0,0
23,2021-10-19 23:49:26,RT @rockemtrades: The call volume on $aapl is insane!!!!!,1,0
24,2021-10-19 23:48:46,"RT @Joehark54: The third founder of $AAPL sold his 10% stake in 1976 for $800. Those shares today are worth about 240 billion dollars

He i…",3,0
25,2021-10-19 23:48:29,"What are holdings you have that represent your best worldview? 🌎

A few of mine: 

$AAPL 📱🖥
$HASI ♻️🔌
$HD 🛠👷‍♂️… https://t.co/9MpUhXxOEq",0,1
26,2021-10-19 23:48:13,"RT @MetaOptions: (10/19): EOD Summary (2/2)

$MRNA : Gap
$NVAX : Long(170C):4.46➡️7(57%)
$BABA : Gap
$MSTR : Short(730P):15.9➡️36(126%) 🔥🔥🔥…",1,0
27,2021-10-19 23:47:18,"$TWTR Trade Idea
 
Entry: 67.25
Strike: 10/29 70c 
Targets: 69, 70.50
Support: 65, 63.25, 62
 
$AAPL $TSLA $AMZN… https://t.co/fi0RVfRrf2",4,25
28,2021-10-19 23:47:02,"$AMD Trade Idea
 
Entry: 118
Strike: 10/22 120c 
Targets: 120, 123
Support: 116, 113.25, 112
 
$AAPL $TSLA $AMZN… https://t.co/vVKtewoiRo",4,21
29,2021-10-19 23:46:54,RT @Hedge_FundGirl: The chart is also a great reminder that this is still early days for streaming overall. Imagine what this chart looks l…,1,0
30,2021-10-19 23:45:43,"RT @drumpunk100: One of my favorite scans to run after a strong day:

Bullish outside day ✅
Pocket pivot volume ✅

Notable names: $SOFI $FU…",8,0
31,2021-10-19 23:45:13,"RT @drumpunk100: One of my favorite scans to run after a strong day:

Bullish outside day ✅
Pocket pivot volume ✅

Notable names: $SOFI $FU…",8,0
32,2021-10-19 23:45:13,"RT @MarketRebels: Tuesday Option Volumes

$AAPL 1.529m (75% call/25% put)
$TSLA 803k (61% call/39% put)
$FB 526k (74% call/26% put)
$AMC 48…",17,0
33,2021-10-19 23:45:10,$AAPL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 683,0,0
34,2021-10-19 23:44:57,"$BIIB God bless the stock gods 4 these prices

$AAPL $TSLA $MSFT $AMZN $FB $SNAP $TWTR $PLAY $FSR $WISH $CLOV $NAKD… https://t.co/C99xs3gkIx",0,2
35,2021-10-19 23:44:20,"#Dfpg Investments, Buys SoF, NVidia et al.  - https://t.co/EvduD2JWdb

Largest positions: 

1. $NVDA - 43,584 share… https://t.co/0Vos5jhPOQ",0,2
36,2021-10-19 23:43:58,The chart is also a great reminder that this is still early days for streaming overall. Imagine what this chart loo… https://t.co/JgLLO7doLz,1,3
37,2021-10-19 23:43:12,"RT @gg_gisg_t: Wells Fargo $WFC: 1.84%
Royalty Pharma $RPRX: 1.84%
BlackSky $BKSY: 1.71%
YETI $YETI: 1.52%
Apple $AAPL: 1.51%
Facebook $FB:…",1,0
38,2021-10-19 23:42:56,"RT @thetradingchamp: Me &amp; @TradessBritt Discord Plays This week⬇️

Winners: 10
$BLNK +50% ✅
$PENN +200% ✅
$AAPL +25% ✅
$FCEL (Monday) +100%…",2,0
