,datetime,post
17,2021-10-09 23:00:04,"【GAFAM】
📱 $GOOG 2801.12 (+0.63%)
🛒 $AMZN 3288.62 (-0.42%)
📘 $FB 330.05 (+0.25%)
🍎 $AAPL 142.90 (-0.27%)
🖥 $MSFT 294… https://t.co/oSO1TCTEzx"
18,2021-10-09 22:51:42,"RT @InvestrTrades: It’s Time! 🤩 

10 💙 Likes for FREE day trades for Monday!

5 🔁 Retweets for FREE Swing Trades

GO GO GO! 🚨 🤩 💰 

$SPY $T…"
19,2021-10-09 22:51:37,RT @H2o_Investor: $SHIB is accepted as PAYMENT for services and goods!!! Business can use this and accept Shiba coins! $Doge $TSLA @elonmus…
20,2021-10-09 22:50:59,"😂...😂...🤣😂

$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/21jDZkrzU3"
21,2021-10-09 22:49:50,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
22,2021-10-09 22:49:13,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
23,2021-10-09 22:48:50,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/cRtASVS7st
24,2021-10-09 22:47:21,"RT @InvestrTrades: It’s Time! 🤩 

10 💙 Likes for FREE day trades for Monday!

5 🔁 Retweets for FREE Swing Trades

GO GO GO! 🚨 🤩 💰 

$SPY $T…"
25,2021-10-09 22:44:26,"RT @charliebilello: Total Returns over the last 10 Years...
Bitcoin $BTC: +994,608%
Tesla $TSLA: +15,200%
NVIDIA $NVDA: +6,053%
Netflix $NF…"
26,2021-10-09 22:38:29,Most relevant to our holdings $AMZN $GOOG (and I think people consider #FAANG to include others like $MSFT $NVDA).… https://t.co/Ek6Y3ay47t
27,2021-10-09 22:34:38,"$AMZN Xceptional business that is being punished. Looking at the fundamentals, disruptive innovations and future gr… https://t.co/n0QklAKcBF"
28,2021-10-09 22:33:42,$BB $Rivian $Ford Rivian aims to make 15k a year on subscription base. $BB &amp; $AMZN COULD SEE A NICE SLICE. I LIKE HOW THE FUTURES LOOKING.
29,2021-10-09 22:28:36,"RT @BrianSozzi: 200,000 new employees at Amazon...in five months $AMZN https://t.co/dEk1FXcOAG"
30,2021-10-09 22:22:07,With so much #information and #Time to be purchased nowadays. I find it impossible not to be #successful. #research… https://t.co/F2gWOhntTV
31,2021-10-09 22:21:47,Polkadot $DOT is doing for blockchain infrastructure what Amazon $AMZN did for cloud infrastructure. That is all
32,2021-10-09 22:20:01,"RT @charliebilello: Total Returns over the last 10 Years...
Bitcoin $BTC: +994,608%
Tesla $TSLA: +15,200%
NVIDIA $NVDA: +6,053%
Netflix $NF…"
33,2021-10-09 22:19:03,"$NET has seen a lot of action this week, but let's not forget it's main competitor is $AMZN. 

While the cloud stor… https://t.co/SWgysq2IkK"
34,2021-10-09 22:18:38,"Here's a sneak peek at one of next week's trade ideas on $ROKU!

Join us at https://t.co/iMVJEvfW9J and ask about y… https://t.co/SkUzLRnD5O"
35,2021-10-09 22:15:05,"[ Last 24 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $AFRM 🥈
3. $UPST 🥉
4. $BTC
5. $AAPL
6. $NFLX
7.… https://t.co/bMIAB5SsjD"
36,2021-10-09 22:11:54,RT @H2o_Investor: $SHIB is accepted as PAYMENT for services and goods!!! Business can use this and accept Shiba coins! $Doge $TSLA @elonmus…
37,2021-10-09 22:11:52,"RT @InvestrTrades: It’s Time! 🤩 

10 💙 Likes for FREE day trades for Monday!

5 🔁 Retweets for FREE Swing Trades

GO GO GO! 🚨 🤩 💰 

$SPY $T…"
38,2021-10-09 22:09:11,@akindolu $AMZN partnership
39,2021-10-09 22:03:07,"It’s Time! 🤩 

10 💙 Likes for FREE day trades for Monday!

5 🔁 Retweets for FREE Swing Trades

GO GO GO! 🚨 🤩 💰… https://t.co/5EZKWbl8L5"
40,2021-10-09 22:02:37,Gigafactory Berlin-Brandenburg County Fair https://t.co/2HITuzu5eR via @YouTube $tsla #tesla $goog $amzn $aapl… https://t.co/1la4sSO2ON
41,2021-10-09 21:59:16,RT @H2o_Investor: $SHIB is accepted as PAYMENT for services and goods!!! Business can use this and accept Shiba coins! $Doge $TSLA @elonmus…
42,2021-10-09 21:58:28,"Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8.… https://t.co/1PvgxkNTSA"
43,2021-10-09 21:57:01,"RT @LiviamCapital: 10 choices on my mind:

1) More $AMZN
2) More $FB
3) More $EVO
4) More $ETH
5) $BTC
6) $NVDA
7) $CRM
8) $NFLX
9) $TWLO
1…"
44,2021-10-09 21:48:07,"$MSFT $FB $AAPL $GOOGL $AMZN 
Facebook, Apple, Amazon, Alphabet and Microsoft Aren't Out of the Woods

https://t.co/MLqGBK1o6g"
45,2021-10-09 21:41:27,"RT @charliebilello: Total Returns over the last 10 Years...
Bitcoin $BTC: +994,608%
Tesla $TSLA: +15,200%
NVIDIA $NVDA: +6,053%
Netflix $NF…"
46,2021-10-09 21:40:14,"RT @InvestrTrades: If something is not working, you cannot keep doin it!

“Insanity is doing the same thing over and over and expecting dif…"
47,2021-10-09 21:38:44,"Uplexa is the DOGE of privacy! $3million market cap, great team, and dVPN coming soon.🚀🚀 
 $UPX $BTC $TSLA $DOGE… https://t.co/VHrmQvt7u8"
48,2021-10-09 21:38:19,"RT @babbldev: ❗️TOP 10❗️Most Reactive #Stock Tickers Mentioned in the News (10/4 - 10/8) 🔵

1. $DOW 
2. $COST
3. $WMT
4. $IBM
5. $AMZN
6. $…"
49,2021-10-09 21:37:06,"RT @LuggageDonkey: approx 9mo of spending.
living life correct with a ⁦@fold_app⁩ card ✅🔥🔥
#stackingsats 
the special $amzn gift card reall…"
50,2021-10-09 21:37:00,"Want Access To Our Live Newswire for Free? Sign up here! https://t.co/lCIPQBJMow

$SPY $VRPX $AAPL $AMZN $NFLX $FB… https://t.co/3IBB1iRkrA"
51,2021-10-09 21:35:20,$SHIB is accepted as PAYMENT for services and goods!!! Business can use this and accept Shiba coins! $Doge $TSLA… https://t.co/vshfbMxKDJ
52,2021-10-09 21:35:06,"Profit up to 80000 $DOGE Daily
Join Link in Bio

$AMC $IOST $LSK $ELON $GT $LTC $UPX $BTC $TSLA $DOGE $UPX $BTC… https://t.co/D1dn0QWE6X"
53,2021-10-09 21:30:14,"RT @commandenteSD: $AMZN nice buying under the hood. 

You know I am always watching :)

@RealFlowTrade https://t.co/dq6Lpn6yqz"
54,2021-10-09 21:29:46,"@patrick_oshag $AMZN AWS just getting started, FBA, Advertising and gaming show huge promise. I think eventually we… https://t.co/afJSbGz8L1"
55,2021-10-09 21:25:01,"With past performance like this, how can you not sign up for a Free 10-day trial to https://t.co/zrxxP8V04H? Winnin… https://t.co/SXXjvSxHSr"
56,2021-10-09 21:19:51,@MarketRebels Buying $AMZN for the forever portfolio
57,2021-10-09 21:11:53,"RT @LuggageDonkey: approx 9mo of spending.
living life correct with a ⁦@fold_app⁩ card ✅🔥🔥
#stackingsats 
the special $amzn gift card reall…"
58,2021-10-09 21:11:44,"If something is not working, you cannot keep doin it!

“Insanity is doing the same thing over and over and expectin… https://t.co/8kWScW5ibp"
59,2021-10-09 21:11:03,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/f33Z4B2oCo
60,2021-10-09 21:10:42,"[ Last 24 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $AFRM 🥈
3. $UPST 🥉
4. $BTC
5. $AAPL
6. $NFLX
7.… https://t.co/jdmTAVrA73"
61,2021-10-09 21:07:06,"approx 9mo of spending.
living life correct with a ⁦@fold_app⁩ card ✅🔥🔥
#stackingsats 
the special $amzn gift card… https://t.co/P0NjgCzpn3"
62,2021-10-09 21:06:13,@value_invest12 $AMZN would be much more likely to pull this off with their tv or even $ROKU since they have the OS… https://t.co/SVkHzNSJxp
63,2021-10-09 21:02:58,RT @HiddenPivots: $AMZN daily. To be or not to negate 😉 https://t.co/VySqFmz52u
64,2021-10-09 21:02:02,RT @junglejava1: If you are keeping track of the @AdvisorShares / @GerberKawasaki $GK ETF here are the changes for the week ending October…
65,2021-10-09 21:01:47,"RT @alphatrends: Here's a video w some long side trade setups, some of them I am already long, others could b good for tomorrow or need a f…"
66,2021-10-09 20:52:14,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
67,2021-10-09 20:50:08,"RT @LiviamCapital: 10 choices on my mind:

1) More $AMZN
2) More $FB
3) More $EVO
4) More $ETH
5) $BTC
6) $NVDA
7) $CRM
8) $NFLX
9) $TWLO
1…"
68,2021-10-09 20:49:39,RT @allstarcharts: every single sell side analyst has a buy recommendation on $AMZN. Not 90% of them. All of them! And the stock has done n…
69,2021-10-09 20:47:49,"RT @stocks_future: 🚀🚀 $IONC #IONICBrands $IONKF 🚀🚀

#StockChart Says Lift Off Has Begun Rocket 

https://t.co/UkbXdKmFWY

@Ionicbrands 
$WE…"
70,2021-10-09 20:46:34,RT @ripster47: Any bounce scalps on $AAPL $AMZN we have to use 19.40 risk on $VIX  for all dip scalpers #Idea
71,2021-10-09 20:46:33,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
72,2021-10-09 20:45:28,"RT @ripster47: $VIX Under 19
18 Next Support
Good for market overall  440 pivot for spy to upside 
Nasdaq lagging needs over 365.5
Sideways…"
73,2021-10-09 20:44:55,$AMZN Awaiting for Short signal on AMZN with https://t.co/BVorhZSlcz https://t.co/7TZXkE3ssS
74,2021-10-09 20:43:41,"RT @ripster47: $AMZN #update  Previous 3175 support idea was spot on , if still holding that one https://t.co/NyVKKHrleg"
75,2021-10-09 20:43:38,"RT @ripster47: $AMZN
#chartidea 
Flat top on 1 hr
Using AMD profits to take some incase we breakout 
3308,3300 risk levels
If QQQ pushes in…"
76,2021-10-09 20:37:52,@ShepardInvest @Gambiste1 It’s obviously the hope of future free cash flow that’s been $amzn story.kinda worked out
77,2021-10-09 20:37:22,My favorite investments $NIO $TSLA $AAPL $AMZN $ETH $ADA $XLM #SHIB #doge Real Estate &amp; Business.
78,2021-10-09 20:36:14,"RT @BlueOceanInv: People often overestimate what can happen in a year, but underestimate what can happen in a decade.

Amazon ( $AMZN) over…"
79,2021-10-09 20:24:37,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
80,2021-10-09 20:23:00,"RT @TickerTimeNews: The #metaverse is where the internet goes next.

#Investing in these companies is like investing in companies like #Ama…"
81,2021-10-09 20:22:38,"RT @ripster47: $AMZN #update #tradingtips #emaclouds #ripsterclouds 10 min
Yesterday I mentioned support level on $AMZN
today it reclaimed…"
82,2021-10-09 20:21:21,"RT @ripster47: $AMZN
Trying to hold big Support on Daily chart 3175 area as mentioned earlier https://t.co/rRjuyCi7Zy"
83,2021-10-09 20:21:01,"RT @ripster47: $FB Support 325
$AMZN 3175 Support
Watch 350 on $QQQ is scalping bounce and VIX as mentioned in prior post
#ideas"
84,2021-10-09 20:20:52,"RT @ripster47: $VIX Holding 22 level and lows on SPY QQQ and all tech
Same 21-21 VIX range as mentioned earlier! 
$FB $AMZN leading the tec…"
85,2021-10-09 20:20:40,"RT @ripster47: Nasdaq taking hit this morning as usual $FB $AAPL $AMZN   pullbacks at open
Impacting $TSLA 800 breakout as well"
86,2021-10-09 20:18:23,My takeaway from this trend of shoplifters raiding drugstores and reselling on Amazon is a long $AMZN/short $CVS pa… https://t.co/NYPtfyVgvr
87,2021-10-09 20:15:30,"$AMZN - Daily

Trading in a range...

May be break the range after earnings.. 

#TSLA #Trading #Stocks #Markets… https://t.co/RXmgcELYH6"
88,2021-10-09 20:06:18,"[ Last 24 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $AFRM 🥈
3. $AAPL 🥉
4. $UPST
5. $BTC
6. $FB
7.… https://t.co/UjxPK6nXFT"
89,2021-10-09 20:05:28,RT @davidmoadel: Charts suggest stock market should move higher in late October https://t.co/A74sCRTZTt $SPY $QQQ $DIA $DJIA #stockmarket #…
90,2021-10-09 20:03:00,"The #metaverse is where the internet goes next.

#Investing in these companies is like investing in companies like… https://t.co/ri7z0pMOTi"
91,2021-10-09 20:01:51,"RT @Williamj54: I certainly took note doing my weekend process that the Acc/Dis rating on many of the big guys were D or E. 

$AAPL: E
$GOO…"
92,2021-10-09 19:57:49,(NASDAQ: $AMZN) – Ahead Of Captain Kirk’s Flight To The Edge Of Space: 5 Things You Probably Didn’t Know About Will… https://t.co/roBLsx9tWg
93,2021-10-09 19:55:04,"Bulls And Bears Of The Past Week: $AMZN, $GE, $GM, Intel $INTL, 3M $MMM And More https://t.co/KIyvTG03MF"
94,2021-10-09 19:53:57,"1000% almost half a mile here. You in our discord? We've been on fire!! 

$AAPL $AMZN $FB $NFLX $BABA $BIDU $BABA… https://t.co/tKiI7JHvJn"
95,2021-10-09 19:49:45,"15 Under 40, 14 Over 90: A Look At The Youngest And Oldest Members Of The Forbes 400 List – Amazon ( $AMZN) https://t.co/trtNmipaxR"
96,2021-10-09 19:47:25,$AMZN  Awaiting   Short signal on  AMZN https://t.co/jbwC1qlEaE
97,2021-10-09 19:45:46,"@EliteOptions2 $AMZN please, and thank you!"
98,2021-10-09 19:43:12,"If you have a chart request (1-2 max), please comment below. Also, as a reminder, we have a 5 day risk-free trial p… https://t.co/xdmwiFFUBY"
99,2021-10-09 19:43:09,"I certainly took note doing my weekend process that the Acc/Dis rating on many of the big guys were D or E. 

$AAPL… https://t.co/80TCq2eV1q"
100,2021-10-09 19:40:36,"RT @LiviamCapital: 10 choices on my mind:

1) More $AMZN
2) More $FB
3) More $EVO
4) More $ETH
5) $BTC
6) $NVDA
7) $CRM
8) $NFLX
9) $TWLO
1…"
101,2021-10-09 19:40:34,"Haven't done a portfolio update in a while so here it is:

$tsla - 60%
$amzn - 12.5%
$googl - 6.4%
$msft - 5.6%… https://t.co/C9Hy407HKG"
102,2021-10-09 19:38:06,"$AMZN 

Lots of GAPS to fill on #AMZN 
After reading the JPMorgan article on $AMZN I am super bullish on #AMZN 

Do… https://t.co/ap6spSQ2x2"
103,2021-10-09 19:38:01,"RT @babbldev: ❗️TOP 10❗️Most Reactive #Stock Tickers Mentioned in the News (10/4 - 10/8) 🔵

1. $DOW 
2. $COST
3. $WMT
4. $IBM
5. $AMZN
6. $…"
104,2021-10-09 19:34:13,"RT @LiviamCapital: 10 choices on my mind:

1) More $AMZN
2) More $FB
3) More $EVO
4) More $ETH
5) $BTC
6) $NVDA
7) $CRM
8) $NFLX
9) $TWLO
1…"
105,2021-10-09 19:32:45,"RT @richard_chu97: Valuation Scatterplot Update:

Points are color-coded based on % down from 52-week highs (see legend)

$FSLY: -70%
$TDOC…"
106,2021-10-09 19:31:40,"10 choices on my mind:

1) More $AMZN
2) More $FB
3) More $EVO
4) More $ETH
5) $BTC
6) $NVDA
7) $CRM
8) $NFLX
9) $TWLO
10) Do nothing"
107,2021-10-09 19:31:39,@MarketRebels $AMZN plus 250% from dip Wednesday toThursday!
108,2021-10-09 19:28:54,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
109,2021-10-09 19:26:38,"RT @richard_chu97: Valuation Scatterplot Update:

Points are color-coded based on % down from 52-week highs (see legend)

$FSLY: -70%
$TDOC…"
110,2021-10-09 19:26:15,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
111,2021-10-09 19:20:06,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
112,2021-10-09 19:19:50,@MightySoldiers @CyberDog2 Sounds like my $AMZN trade Friday! Great reminder 👊
113,2021-10-09 19:17:40,"RT @richard_chu97: Valuation Scatterplot Update:

Points are color-coded based on % down from 52-week highs (see legend)

$FSLY: -70%
$TDOC…"
114,2021-10-09 19:17:11,"RT @sefasefa06ank: @TOKAU_JP  binance ortaklığı ile
This is great. You are a Good
$NAKD $ETH $CEI $DATS $UAMY $FAMI $ANY $SPY $TSLA $FSR $L…"
115,2021-10-09 19:17:09,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
116,2021-10-09 19:15:00,"RT @babbldev: ❗️TOP 10❗️Most Reactive #Stock Tickers Mentioned in the News (10/4 - 10/8) 🔵

1. $DOW 
2. $COST
3. $WMT
4. $IBM
5. $AMZN
6. $…"
117,2021-10-09 19:11:03,Chart Patterns to Watch This Week 10-9-2021 https://t.co/V5kg3IFlZE $AMD $SPY $QQQ $DIA $DJIA #stockmarket… https://t.co/ulFR4d2yxf
118,2021-10-09 19:10:30,The Stock Market Survived a Scary Week. Why This Week Could Be Scarier. https://t.co/dwb5Y0xAry $SPY $QQQ $DIA… https://t.co/a55dCXWW38
119,2021-10-09 19:08:39,"As stocks soar to historical highs, some experts say conditions ripe for correction https://t.co/RoyFF2uplW $SPY… https://t.co/pvSOVzLsre"
120,2021-10-09 19:07:53,Charts suggest stock market should move higher in late October https://t.co/A74sCRTZTt $SPY $QQQ $DIA $DJIA… https://t.co/GcuKslhoaK
121,2021-10-09 19:02:10,"[ Last 2 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $BIIB 🥈
3. $UPST 🥉
4. $AAPL
5. $AFRM
6. $AMC
7.… https://t.co/TZFtVYylaG"
122,2021-10-09 19:01:54,"[ Last 24 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $AFRM 🥈
3. $AAPL 🥉
4. $BTC
5. $FB
6. $AMZN
7.… https://t.co/UyuQR6dHor"
123,2021-10-09 19:01:09,"@thedailybeast .@JeffBezos, @ajassy: are you aware of this?  $AMZN"
124,2021-10-09 18:59:43,"RT @DuongVu07632178: @LuoshengPeng 100% agree with you LP. Hold the best company stock and hold long.

$NVDA
$SE
$AMZN
$TLSA
$NET......."
125,2021-10-09 18:55:54,"Hi everyone, Make big profits with us

To get 30% off type SAVE

$STNG $GOLD $RCL $AAL $NET $AAPL $NKLA $MGM $MCRB… https://t.co/PHsJ9K6cnl"
126,2021-10-09 18:46:27,Why Amazon Cares If Weed Is legal – Amazon ( $AMZN) https://t.co/3uNMvF4Maq
127,2021-10-09 18:44:02,"RT @babbldev: ❗️TOP 10❗️Most Reactive #Stock Tickers Mentioned in the News (10/4 - 10/8) 🔵

1. $DOW 
2. $COST
3. $WMT
4. $IBM
5. $AMZN
6. $…"
128,2021-10-09 18:42:13,$AMZN Inside Day! https://t.co/U1sD3AGOwf
129,2021-10-09 18:40:51,"@GawidFinancial @TeslaAndBitcoin Ahhhh yes the “competition” is coming. We have been hearing that for a decade. 

A… https://t.co/zEeH1wTf43"
130,2021-10-09 18:35:23,Why Amazon Cares If Weed Is legal $AMZN https://t.co/1YNCQ6Oeb4 @benzinga
131,2021-10-09 18:34:10,"Amazing! Check out this free trail 10 day.. 
$BYND $USEG $SHOP $ERT
$MU $NOVS $MYOV $APDN $MXC $BZUN $SPY $QQQ… https://t.co/ny9L9G4aB7"
132,2021-10-09 18:32:07,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
133,2021-10-09 18:31:17,"@LuoshengPeng 100% agree with you LP. Hold the best company stock and hold long.

$NVDA
$SE
$AMZN
$TLSA
$NET......."
134,2021-10-09 18:29:49,"[ Last 2 Hours ]

Top Trending Stocks on #fintwit: 
1. $TSLA 🥇
2. $UPST 🥈
3. $BIIB 🥉
4. $SI
5. $AMD
6. $AMZN
7.… https://t.co/4qfNiXhXLx"
135,2021-10-09 18:29:42,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
136,2021-10-09 18:27:55,"RT @aagha: $AMZN grabbing 40% of e-commerce spend.

From @eurie_kim 

Still, only up 1% this year. Yeah, that makes sense. https://t.co/tbl…"
137,2021-10-09 18:27:49,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
138,2021-10-09 18:27:13,"@franklangfitt @planetmoney @JessicaB_BBC @ConcannonKate @amymorganedits @StacyJonesBrand #Amazon, which announced… https://t.co/eWWK1EnOcH"
139,2021-10-09 18:26:17,"RT @CapitalKnowhow: If you had bought $AMZN when it was just an online book store and AWS was hidden optionality, you would have found your…"
140,2021-10-09 18:25:54,"RT @MarketRebels: Most Mentioned Tickers on WSB (via Swaggy Stocks)

1. $SDC
2. $TSLA
3. $WISH
4. $BABA
5. $GME
6. $QQQ
7. $AMZN
8. $AAPL
9…"
141,2021-10-09 18:23:56,"Here is a nice reason to get a @GameStop pro membership. $gme

You guys get it. If they have it. And you need it. F… https://t.co/lUQwWKbJaR"
142,2021-10-09 18:22:45,RT @darkpoolcharts: While $SPY may look bearish divergent keep in mind $QQQ $DIA are throwing strong signals. $XLF weaker going into next w…
143,2021-10-09 18:21:51,@ExitMultiple $AMZN = Amazing
144,2021-10-09 18:21:15,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/Uf2UNuPJzk
145,2021-10-09 18:20:41,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/OWWd5xpwGO
146,2021-10-09 18:20:12,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/MMKW7SJeBi
147,2021-10-09 18:18:09,"❗️TOP 10❗️Most Reactive #Stock Tickers Mentioned in the News (10/4 - 10/8) 🔵

1. $DOW 
2. $COST
3. $WMT
4. $IBM
5.… https://t.co/4DV9yzQhRh"
148,2021-10-09 18:18:01,Short sale volume (not short interest) for $HYZN at 2021-09-29 is 57%. https://t.co/PuiNagd6MO $OPTT 58% $AMZN 51% $IEF 75% $XOP 51%
149,2021-10-09 18:16:52,"@TOKAU_JP  binance ortaklığı ile
This is great. You are a Good
$NAKD $ETH $CEI $DATS $UAMY $FAMI $ANY $SPY $TSLA… https://t.co/0P45Muqdtu"
150,2021-10-09 18:15:55,"#WallStreet 🇺🇸 Most Mentioned Tickers on #WSB #wallstreetbets now: 

1. $SDC
2. $TSLA
3. $WISH 💣
4. $BABA
5. $GME
6… https://t.co/9iSuWb5vr2"
151,2021-10-09 18:15:21,"RT @DrDavidKass: Berkshire Hathaway (+23.0%) has outperformed 4 of the 7 largest tech stocks and the S&amp;P 500 (+16.9%), DJIA (+13.5%) and Na…"
152,2021-10-09 18:10:14,$CEI $MMAT $AMC $GME $CLOV $BB $AAPT $ILUS $OCGN $DATS $NIO $NSAV $BODY $BNGO $DOGE $HBAR $AMZN $MSFT $TWOH I AM TH… https://t.co/2Q4UEx0lej
153,2021-10-09 18:09:13,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/2Ago5UGGTk
154,2021-10-09 18:08:58,RT @pandabearchap: $tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li
155,2021-10-09 18:08:03,RT @MommyTrades: $AMZN #AMZN Monthly bars. Stuck in 400 pts for few months. See if current bat attempts to go green. https://t.co/glOwQof2i4
156,2021-10-09 18:07:54,$AMZN #AMZN Monthly bars. Stuck in 400 pts for few months. See if current bat attempts to go green. https://t.co/glOwQof2i4
157,2021-10-09 18:07:05,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/Qa6amnatqp
