,datetime,post
37,2021-10-07 23:00:04,"【GAFAM】
📱 $GOOG 2783.71 (+1.33%)
🛒 $AMZN 3302.43 (+1.24%)
📘 $FB 329.22 (-1.32%)
🍎 $AAPL 143.29 (+0.91%)
🖥 $MSFT 294… https://t.co/rHG6we4yGj"
38,2021-10-07 22:59:57,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
39,2021-10-07 22:56:34,"$AMZN (weekly chart) building a new base? range bound all year 3100-3500, good r.r vs weekly low https://t.co/MITmskoFZH"
40,2021-10-07 22:55:43,"RT @BusinessFamous: If you had invested $1,000 in $AMZN stock in 2000

you would have sold it for $100 when it crashed -90% by 2002"
41,2021-10-07 22:55:41,"@FT_Trades Thanks FT, was just a couple dumb trades… one was on our friend $AMZN."
42,2021-10-07 22:53:03,RT @360tradingview: $FB $AAPL $AMZN $SQ $GOOGL $SHOP $AMD $SNAP Terrible week last week but hard to find losers this week! A tale of two we…
43,2021-10-07 22:52:56,"RT @commandenteSD: $AMzN overnight wonder 🤩

Pros are long @LancelotPro28 https://t.co/EnyqfalbYy"
44,2021-10-07 22:52:50,"Good mover in either direction 
$hnrg $flgt $fll $ctic $thg $eeiq $lidr $irnt $comp $amzn $dis $opad $cnhi $mrna… https://t.co/xTsTq8yHgJ"
45,2021-10-07 22:50:12,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
46,2021-10-07 22:49:17,"RT @commandenteSD: $AMzN overnight wonder 🤩

Pros are long @LancelotPro28 https://t.co/EnyqfalbYy"
47,2021-10-07 22:46:30,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
48,2021-10-07 22:46:05,RT @360tradingview: $FB $AAPL $AMZN $SQ $GOOGL $SHOP $AMD $SNAP Terrible week last week but hard to find losers this week! A tale of two we…
49,2021-10-07 22:45:14,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
50,2021-10-07 22:44:31,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
51,2021-10-07 22:43:20,"Sticking to these six stocks for the remainder of the year, even with a small account. Really need to cut the noise… https://t.co/shYxjrpIsi"
52,2021-10-07 22:40:42,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
53,2021-10-07 22:39:57,RT @360tradingview: $FB $AAPL $AMZN $SQ $GOOGL $SHOP $AMD $SNAP Terrible week last week but hard to find losers this week! A tale of two we…
54,2021-10-07 22:39:51,RT @JoTrader4: Some market character changes as a few names retaking the 8ema. Many regard that as the first short term indicator to conque…
55,2021-10-07 22:38:39,RT @360tradingview: $FB $AAPL $AMZN $SQ $GOOGL $SHOP $AMD $SNAP Terrible week last week but hard to find losers this week! A tale of two we…
56,2021-10-07 22:38:00,RT @JoTrader4: Some market character changes as a few names retaking the 8ema. Many regard that as the first short term indicator to conque…
57,2021-10-07 22:37:30,"@_Checkmatey_ Total Returns over the last 10 Years...
Bitcoin $BTC: +994,608%
Tesla $TSLA: +15,200%
NVIDIA $NVDA: +… https://t.co/5Kr6FB9Ubh"
58,2021-10-07 22:37:05,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
59,2021-10-07 22:35:23,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
60,2021-10-07 22:29:30,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
61,2021-10-07 22:28:45,$FB $AAPL $AMZN $SQ $GOOGL $SHOP $AMD $SNAP Terrible week last week but hard to find losers this week! A tale of tw… https://t.co/tuszTlSAWZ
62,2021-10-07 22:28:25,"$AMzN overnight wonder 🤩

Pros are long @LancelotPro28 https://t.co/EnyqfalbYy"
63,2021-10-07 22:26:44,"RT @NlCKStocks: Alpha from this week alone 

$AAPL @ 138
$AMZN @ 3177
$FB &lt;323 
$ROKU &lt; 295
$BA @ 219
$BABA @ 140
$AFRM @ 110 

Free, hope…"
64,2021-10-07 22:25:45,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
65,2021-10-07 22:23:00,"✅ $AMZN: ""AWS"" mentioned during VMWare ""VMware Inc Financial Analyst Meeting"" event https://t.co/LgrIaRqvYN"
66,2021-10-07 22:20:20,The return of JEDI: Sequel to military cloud contract will be much more complex - MarketWatch $AMZN $MSFT https://t.co/OQ0N9rVXkQ
67,2021-10-07 22:18:32,"RT @WR4NYGov: Reminder: $AMZN does not pay dividends yet. 

$TSLA is far behind them on the growth path.

Dividends will not happen anytime…"
68,2021-10-07 22:17:10,Sign up and subscribe to these amazing trading systems: https://t.co/SlDMcCQf0c  $AAPL $TSLA $SPY $VIX $AMZN $NFLX $T $DWTI $UWTI $UVXY $FB
69,2021-10-07 22:14:22,RT @gCaptain: Containergeddon Drives More Retail Ship Charters $AMZN $WMT $COST $TGT $DLTR $AMKBY $HPGLY $ZIM #DAC @oceanfr8 https://t.co/o…
70,2021-10-07 22:13:25,"$amzn generates 2-3x monthly revenue vs $RBL 

If ~50% of searches start on $amzn , doesn't this reduce the tam for… https://t.co/LjsyOgPOj7"
71,2021-10-07 22:13:25,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
72,2021-10-07 22:13:25,"NEW INTERVIEW: Redbubble: A Perspective from a Top Selling Artist 

We interviewed one of the top 10% artists on… https://t.co/kUfBBT8PfC"
73,2021-10-07 22:10:55,"Stocks Rip Then Dip On October 7, But This Time You Can't Blame The VIX https://t.co/KzFpR9fWcc $AMZN, $FB $spy… https://t.co/8CVmoPlMAq"
74,2021-10-07 22:07:38,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
75,2021-10-07 22:06:06,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
76,2021-10-07 22:05:54,"RT @BusinessFamous: If you had invested $1,000 in $AMZN stock in 2000

you would have sold it for $100 when it crashed -90% by 2002"
77,2021-10-07 22:05:01,"RT @TheChosen1e: 👉#CBDL #StocksTobuy @TENAssociates

🚀CBD Life Sciences, Inc. $CBDL Launches on @eBay Featuring #Hemp #Skincare Line https:…"
78,2021-10-07 22:04:51,"RT @TheChosen1e: 👉#CBDL #StocksTobuy @TENAssociates

🚀CBD Life Sciences, Inc. $CBDL Launches on @eBay Featuring #Hemp #Skincare Line https:…"
79,2021-10-07 22:04:32,"$AMZN Looking at the fundamentals, disruptive innovations, excellent execution, and Laser focus on growth, it is an… https://t.co/a6hSuR2hM1"
80,2021-10-07 22:03:46,"RT @WR4NYGov: Reminder: $AMZN does not pay dividends yet. 

$TSLA is far behind them on the growth path.

Dividends will not happen anytime…"
81,2021-10-07 22:03:20,"Profit up to 80000 $DOGE Daily
Join https://t.co/ysyzXWQT7Z

$ELON $GT $UPX $BTC $TSLA $DOGE $SHIB $XLM $LTC $AAPL… https://t.co/fBdB0OW0RO"
82,2021-10-07 22:03:07,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
83,2021-10-07 22:02:50,"RT @InversorHedonis: Mis 10 mayores posiciones suponen el 78,3% de mi cartera.

🟢(12,9%) Cardano +413%  
🟢(10,1%) $AMZN +4,3%
🟢(8,5%) $GOOG…"
84,2021-10-07 22:02:21,"Profit up to 80000 $DOGE Daily
Join https://t.co/ysyzXWQT7Z

$AMC $IOST $LSK $ELON $GT $LTC $UPX $BTC $TSLA $DOGE… https://t.co/9ks3r0b5l7"
85,2021-10-07 22:01:29,"All I gotta say is 😁😁💰. That was a nice move on $AMZN from 3200-3300. She was def oversold 

Hope yall caught the m… https://t.co/8psKzGYv1t"
86,2021-10-07 21:59:07,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
87,2021-10-07 21:58:51,@MarketRebels $AMZN split 4:1 give it to us
88,2021-10-07 21:58:23,"Earn up to 5 LTC #litecoin
Free Join Link: https://t.co/ZXjNi3JVYb

$AMC $IOST $LSK $ELON $GT $LTC $UPX $BTC $TSLA… https://t.co/mY0JLStQQi"
89,2021-10-07 21:58:17,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
90,2021-10-07 21:58:12,How Weather Will Play A Key Role In The Volatile Natural Gas Market https://t.co/1hYoAYEiBb $NG_F $UNG $KOLD $BOIL… https://t.co/NvFQUWj53W
91,2021-10-07 21:58:10,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
92,2021-10-07 21:57:26,"@siyul $UPST is a bank like $TSLA is an auto company or $AMZN was a bookseller, and so on. That’s the thesis anyway… https://t.co/H3UhB4NfN5"
93,2021-10-07 21:57:05,"Earn up to 5 LTC #litecoin
Free Join Link: https://t.co/ZXjNi3JVYb
$ELON $GT $UPX $BTC $TSLA $DOGE $SHIB $XLM $LTC… https://t.co/PFJHXf2pUY"
94,2021-10-07 21:56:56,Having a tough time trading these tech names intraday. Took profits on $NVDA and $MSFT calls from yesterday and too… https://t.co/seMnBFMtvy
95,2021-10-07 21:56:03,@StockMKTNewz $AMZN $SHOP
96,2021-10-07 21:55:23,IEA Chief Birol: Russia Has Substantial Scope To Boost EU’s Gas Supplies https://t.co/oOTLSuNx2h $NG_F $UNG $KOLD… https://t.co/FE7wtjCpA9
97,2021-10-07 21:51:26,I started investing in index funds when I was 17 and some years later put some of my money into $FB and $amzn. I st… https://t.co/XOuGAsJXgI
98,2021-10-07 21:51:02,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
99,2021-10-07 21:49:27,"#OptionsTrade from 10/07

BOUGHT - $AMZN - 3400C - 10/08 - $1.50
SOLD - $AMZN - 3400C - 10/08 - $0.99 - all out
-34… https://t.co/87n72YGI9M"
100,2021-10-07 21:48:13,"Sure, The Daily Chart Is Over-Sold, But Have You Seen This? with @johnfcarter 
https://t.co/973dJH4MxY
Don’t back u… https://t.co/ijGC2Pk1gt"
101,2021-10-07 21:46:33,"@MrZackMorris if you had invested $100K in $AMZN in 2000, you would probably sold it in 2002 for a 85% loss.

Dont… https://t.co/NFloRrEeH2"
102,2021-10-07 21:46:23,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
103,2021-10-07 21:42:38,"Update: $AMZN has an average analyst price target of $4154, which indicates 25% upside from its current price. 💚

T… https://t.co/Zs4u1D3z5M"
104,2021-10-07 21:42:26,"RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion today. 

👉 https://t.co/9DknM3eL58

$UPST $MSFT $A…"
105,2021-10-07 21:40:39,RT @MelStone31: $AMZN Unusual VERY LARGE #darkpool activity ~ 252k shares at $3221.00  https://t.co/Rtu4YxS77b https://t.co/8GM0jXtbur
106,2021-10-07 21:37:00,"Want Access To Our Live Newswire for Free? Sign up here! https://t.co/lCIPQBJMow

$SPY $VRPX $AAPL $AMZN $NFLX $FB… https://t.co/iWzTtzIrnk"
107,2021-10-07 21:36:54,"RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion in 5 days. 

👉 https://t.co/JkeqfGdrjq

$DAO $CRWD…"
108,2021-10-07 21:36:40,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
109,2021-10-07 21:35:47,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
110,2021-10-07 21:35:19,RT @KirklandEric: This guy looks interesting.. $RDW $AMZN https://t.co/BxqTgWi3pc
111,2021-10-07 21:34:27,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
112,2021-10-07 21:34:26,RT @KirklandEric: This guy looks interesting.. $RDW $AMZN https://t.co/BxqTgWi3pc
113,2021-10-07 21:34:10,RT @KirklandEric: This guy looks interesting.. $RDW $AMZN https://t.co/BxqTgWi3pc
114,2021-10-07 21:33:36,"$AMZN chart and call from @BottomTurns1 

""looks to be getting close to coming out of its long consolidation. Lots… https://t.co/OVfPcJlsOq"
115,2021-10-07 21:33:19,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
116,2021-10-07 21:33:06,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
117,2021-10-07 21:32:01,"RT @ivan_brussels: Worm Capital Q3 2021 Investor Letter

$TSLA $SPOT $SHOP $ABNB $AMZN

https://t.co/wYz7xngBNh https://t.co/hjIpFiAcs0"
118,2021-10-07 21:31:51,"RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion in 60 days. 

👉 https://t.co/9DknM3eL58

$UPST $DT…"
119,2021-10-07 21:30:09,"Perfect Timing on the Goldman Upgrade. Is it Enough?  | Today's TOP 3 Unusual Options Activity Trades

#Options… https://t.co/3Vt8asHmPt"
120,2021-10-07 21:29:41,@MarkTepperSWP My adds and new positions Mon-Tue. $adbe $adsk $amzn $cpri $dlo $fb $google $meli $nke $qcom $shop… https://t.co/f0k9mYdpbP
121,2021-10-07 21:27:32,"RT @jowens510: The return of JEDI: Amazon and Microsoft will join forces in sequel to contentious cloud contract, and others could join the…"
122,2021-10-07 21:27:17,$TSLA $BTC $CEI $SPY $AAPL $FB $ETH $AMZN $DOGE $QQQ $AMC $VRA $FAMI $MSFT $WISH $AFRM $ROKU $PLTR $BABA $MARA https://t.co/n1QYqSbRG5
123,2021-10-07 21:26:58,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
124,2021-10-07 21:26:30,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
125,2021-10-07 21:25:17,"$amzn $blnk $chpt

This has got to be one of the most terrifying sights in retail

When an Amazon Basics product su… https://t.co/agTD09pI5h"
126,2021-10-07 21:25:16,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
127,2021-10-07 21:25:01,"With past performance like this, how can you not sign up for a Free 10-day trial to https://t.co/7VpYpHd9uo? Winnin… https://t.co/eX0sMdf1dh"
128,2021-10-07 21:24:13,@snorlax_support Strange market vibe today. Sold position in $COST slightly up b/c felt like CNBC pump &amp; dump. Sold… https://t.co/8sd6e4ZJkk
129,2021-10-07 21:23:10,"Profit up to 80000 $DOGE Daily
Join https://t.co/cc73ucLK09

$AMC $IOST $LSK $ELON $GT $LTC $UPX $BTC $TSLA $DOGE… https://t.co/H0f7PKZxLJ"
130,2021-10-07 21:22:12,"Earn up to 5 LTC #litecoin
Free Join Link: https://t.co/yPEx1wikQh
$ELON $GT $UPX $BTC $TSLA $DOGE $SHIB $XLM $LTC… https://t.co/2zlznb1HpY"
131,2021-10-07 21:21:55,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
132,2021-10-07 21:21:26,"Earn up to 5 LTC #litecoin
Free Join Link: https://t.co/yPEx1wikQh
$AMC $IOST $LSK $ELON $GT $LTC $UPX $BTC $TSLA… https://t.co/RcXG33AQf1"
133,2021-10-07 21:21:13,"Okay Twitter World!

Lets test something

I Will post 3 day trade alerts with charts and flow data for tomorrow if… https://t.co/0TIwjP6P2o"
134,2021-10-07 21:21:10,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
135,2021-10-07 21:16:44,"Highest volume options last hour:
$RKLB, $TSLA, $ORCL, $FB, $LMND, $UBER, $BTBT, $M, $STX, $BABA, $SNAP, $INVH,… https://t.co/5kc85XslFy"
136,2021-10-07 21:14:45,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
137,2021-10-07 21:13:05,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
138,2021-10-07 21:11:12,"RT @jowens510: The return of JEDI: Amazon and Microsoft will join forces in sequel to contentious cloud contract, and others could join the…"
139,2021-10-07 21:11:06,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
140,2021-10-07 21:09:39,"RT @jowens510: The return of JEDI: Amazon and Microsoft will join forces in sequel to contentious cloud contract, and others could join the…"
141,2021-10-07 21:08:22,"RT @charliebilello: Returns, Last 10 Years..
Bitcoin $BTC: +1,150,000%
Tesla $TSLA: +14,376%
NVIDIA $NVDA: +6,298%
Netflix $NFLX: +3,485%
D…"
142,2021-10-07 21:07:46,"The return of JEDI: Amazon and Microsoft will join forces in sequel to contentious cloud contract, and others could… https://t.co/JawhjQl5D1"
143,2021-10-07 21:07:43,RT @Crussian17: Im gonna hazard a guess that $amzn is going to miss and fall this q due to margin pressure as theyre on a super heavy inves…
144,2021-10-07 21:06:46,"Fed Balance Sheet vs $SPX updated

- Small tick higher to $8.46T

- Remains below ATH of $8.48T (for now)

$SPY… https://t.co/HLLb5n2mkC"
145,2021-10-07 21:06:15,"RT @BusinessFamous: If you had invested $1,000 in $AMZN stock in 2000

you would have sold it for $100 when it crashed -90% by 2002"
146,2021-10-07 21:05:22,"RT @eWhispers: Confirmed #earnings for October 

https://t.co/lObOE0dgsr 

$AAPL $JPM $TSM $FB $NFLX $SNAP $CLF $BAC $DAL $SQ $PFE $BLK $WF…"
147,2021-10-07 21:02:09,"Another successful day on $AMZN scalps, scripted perfectly in our pre-market session. We also had some gains on… https://t.co/wxRNfkkMKE"
