,datetime,post
421,2021-10-01 07:54:57,"September update (weighting then monthly performance): 

$FLGT: 32.5%   (-1.4%)
$PAVM: 28.5%   (+17%)
$EH: 14.5%… https://t.co/u0LARGZTBA"
422,2021-10-01 07:20:24,"RT @GaliciaInvestor: Cartera 3T. 
Mañana en Substack

Dig Ads: $FB $GOOG 🇺🇸
E-Comm: $CTT 🇳🇿
Software: $LVC 🇵🇱 $APX 🇦🇺 $BR 🇺🇸 $MSFT 🇺🇸
V-gam…"
423,2021-10-01 07:11:04,"RT @Heisenb79883035: $BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME 
$SPY $QQQ $DIS $TSLA $SHOP
$AMD $AAPL $SQ $AM…"
424,2021-10-01 07:07:47,"RT @pandabearchap: If Cathie Wood's ARK sells so much $TSLA...

$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.…"
425,2021-10-01 06:56:08,"RT @DW3p4c: #ARK Investment Trades: 9/28/2021

YUGE 3x $TSLA Active Sell of ~340k shares for ~$270m 👀 @OpenOutcrier
Still Taking Profits in…"
426,2021-10-01 06:56:00,RT @pandabearchap: $tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li @nhtsagov @ntsb @SECDebHaaland @SECGranholm @EPAMichael…
427,2021-10-01 06:47:39,RPT-UPDATE 1-S.Korea broadband firm sues Netflix after traffic surge from 'Squid Game' $NFLX $GOOG $AAPL https://t.co/4cvTCJTwN1
428,2021-10-01 06:42:40,UPDATE 1-S.Korea broadband firm sues Netflix after traffic surge from 'Squid Game' $NFLX $GOOG $AAPL https://t.co/nlh6MUfKAK
429,2021-10-01 06:37:45,$GOOG - Google: A Valuation Update After A 35% Run
430,2021-10-01 06:33:38,"RT @jchengery: #TikTok announced Creative Solutions (tools 4 creators/brands), Branding Solutions (tools 4 marketers 2 track ads), TikTok S…"
431,2021-10-01 06:33:03,$GOOG $GOOGL NEW ARTICLE : Google: A Valuation Update After A 35% Run https://t.co/gY3j6mBHb5 Get all the latest… https://t.co/YDNsU7WqWb
432,2021-10-01 06:32:23,@SeekingAlpha I wish I had the courage to allocate 30% of my capital to $GOOG $GOOGL!
433,2021-10-01 06:32:08,I wish I had the courage to allocate 30% of my capital to $GOOG $GOOGL! https://t.co/zecEc52P47
434,2021-10-01 06:30:17,$GOOG $GOOGL - Google: A Valuation Update After A 35% Run. https://t.co/cUbTPKMimk #business #economy #stockmarket
435,2021-10-01 06:19:25,RT @StockMKTNewz: YouTube TV and NBCUniversal agreed to a short term extension which will keep NBC content on Youtube's channels according…
436,2021-10-01 06:19:05,"Port:

$FB 16%
$BABA 14%
$CACC 12%
$GOOG 12%
$MU 12%
$0696.HK 10%
$RBL 7%
$CRM 5%
$PRX 4%
$DDR 3%
_______________
Cash 5%"
437,2021-10-01 06:15:08,"RT @jchengery: #TikTok announced Creative Solutions (tools 4 creators/brands), Branding Solutions (tools 4 marketers 2 track ads), TikTok S…"
438,2021-10-01 06:15:03,"#TikTok announced Creative Solutions (tools 4 creators/brands), Branding Solutions (tools 4 marketers 2 track ads),… https://t.co/Aa9DZDzA7I"
439,2021-10-01 06:05:02,"TikTok Hits 1 Billion Monthly Users, Unveils New Customizable Marketing Tools to Brand Partners (@eMarketer)… https://t.co/ezyCt8KwOZ"
440,2021-10-01 06:01:16,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
441,2021-10-01 05:52:40,S.Korea broadband firm sues Netflix after traffic surge from 'Squid Game' $NFLX $GOOG $AAPL https://t.co/FBtGiCdI8X
442,2021-10-01 05:46:36,"RT @GaliciaInvestor: Cartera 3T. 
Mañana en Substack

Dig Ads: $FB $GOOG 🇺🇸
E-Comm: $CTT 🇳🇿
Software: $LVC 🇵🇱 $APX 🇦🇺 $BR 🇺🇸 $MSFT 🇺🇸
V-gam…"
443,2021-10-01 05:45:00,"Tracking William Nygren's Harris Associates Portfolio - Q2 2021 Update (2/4) https://t.co/TeFKsI7xgU
$CVS $DDAIF … https://t.co/n9FohdDiSz"
444,2021-10-01 05:06:05,"RT @GaliciaInvestor: Cartera 3T. 
Mañana en Substack

Dig Ads: $FB $GOOG 🇺🇸
E-Comm: $CTT 🇳🇿
Software: $LVC 🇵🇱 $APX 🇦🇺 $BR 🇺🇸 $MSFT 🇺🇸
V-gam…"
445,2021-10-01 04:59:48,"RT @MarceloPLima: And one of my favorite quotes:

“If those folks only knew how many bombs the US military has dropped using Google Maps,”…"
446,2021-10-01 04:53:35,"RT @GaliciaInvestor: Cartera 3T. 
Mañana en Substack

Dig Ads: $FB $GOOG 🇺🇸
E-Comm: $CTT 🇳🇿
Software: $LVC 🇵🇱 $APX 🇦🇺 $BR 🇺🇸 $MSFT 🇺🇸
V-gam…"
447,2021-10-01 04:47:27,"RT @jchengery: #COVID19 outbreak has led 2 increase in #phishing email schemes; in H1 2021, +93% Y/Y #ransomware attacks; 29% increase in #…"
448,2021-10-01 04:43:02,"RT @jchengery: #COVID19 outbreak has led 2 increase in #phishing email schemes; in H1 2021, +93% Y/Y #ransomware attacks; 29% increase in #…"
449,2021-10-01 04:39:33,"RT @BrianFeroldi: 1996: $AMZN has no chance vs. Borders
2006: Borders has no chance vs. $AMZN

1997: $NFLX has no chance vs. Blockbuster
20…"
450,2021-10-01 04:19:07,"RT @ST_Charts: SL is daily close outside of channel

$AMC $PTON $AMZN $AAPL $NFLX $NVDA $TSLA $SPX $SPY $GME $QQQ $VIX $IWM $GOOG $RBLX $BY…"
451,2021-10-01 04:13:39,"RT @aaaamhim: $MSFT $GOOGL $AMZN $GOOG all 4 bouncing hard now. As if it's orchestrated. Here we go!

$SPY $BABA $MSFT $FB $SNAP $TWTR $MU…"
452,2021-10-01 04:11:35,"RT @Ragner21502874: $BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME 
$SPY $QQQ $DIS $TSLA $SHOP
$AMD $AAPL $SQ $AMZ…"
453,2021-10-01 04:06:40,"RT @aaaamhim: $SPY going parabolic! With $AMZN $GOOG $GOOGL all DEEP RED watch 4 a huge bounce as they bounce
$SPX $AAPL $AMD $SHOP $BYND $…"
454,2021-10-01 03:59:12,"RT @AjithKu65: I've  made 36k  with them . If you really want to make a huge profit on trading .... Choose this professional chat:  

$TSLA…"
455,2021-10-01 03:56:17,RT @slowdown_money: If you're new to Money Twitter and you know you want to start investing in the stock market but are not sure where to s…
456,2021-10-01 03:56:17,"RT @Zech366: The POWER of DCA (Dollar Cost Averaging) !!

 $LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX $NVDA $BTC $S…"
457,2021-10-01 03:56:08,"RT @Zech366: ALWAYS zoom out the chart to see what’s really going on. 

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX…"
458,2021-10-01 03:42:53,"RT @aaaamhim: $SPY 437 break approaching! $GOOG $GOOGL $AMZN bouncing HARD from oversold territory💸🛒📈

$SPX $AAPL $AMD $FB $SHOP $BYND $NVD…"
459,2021-10-01 03:41:03,"RT @jchengery: Coalition provides US/CAN companies w up to $15M in #cyber, #tech insurance coverage, secures $205M #SeriesE round at $3.5B…"
460,2021-10-01 03:40:09,RT @StockMKTNewz: YouTube TV and NBCUniversal agreed to a short term extension which will keep NBC content on Youtube's channels according…
461,2021-10-01 03:39:17,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
462,2021-10-01 03:32:16,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
463,2021-10-01 03:27:00,RT @StockMKTNewz: YouTube TV and NBCUniversal agreed to a short term extension which will keep NBC content on Youtube's channels according…
464,2021-10-01 03:26:02,YouTube TV and NBCUniversal agreed to a short term extension which will keep NBC content on Youtube's channels acco… https://t.co/mpkkgWpwxj
465,2021-10-01 03:23:25,"RT @BluthCapital: Robotaxis from $F $GM and $GOOG by end of year. 
$TSLAQ has zero. 

Slowly, then all at once."
466,2021-10-01 03:15:11,"RT @jiggycapital: All of these cos are increasing their R&amp;D spend at a greater pace than SG&amp;A *and* GP, while also increasing R&amp;D as a % of…"
467,2021-10-01 03:00:04,"【GAFAM】
📱 $GOOG 2665.31 (-0.93%)
🛒 $AMZN 3285.04 (-0.49%)
📘 $FB 339.39 (-0.06%)
🍎 $AAPL 141.50 (-0.93%)
🖥 $MSFT 281… https://t.co/gvycKksv26"
468,2021-10-01 02:57:01,"RT @Albert_trades: Significant names with bearish engulfing candles on this months close:

$AAPL, $MSFT, $GOOG, $FB"
469,2021-10-01 02:47:48,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
470,2021-10-01 02:46:35,"9.30.21 THU
Qtr month

$PFE $SPCE $GOGO
$AMD $NVDA  $TSLA $NFLX $FB $GOOG $DOCU $PLTR $MSFT $DASH $XRT $XHB $JWN… https://t.co/p6C7kaFjnj"
471,2021-10-01 02:45:06,"RT @JohnSmi27871922: $ISWH just announced today in PR its NASDAQ bound! 

🤑Massive deal w/ BITMAIN! 
10M/mo rev not in contingent with cryp…"
472,2021-10-01 02:42:17,"@paul_essen End of September 2021 top holdings by %:

$ARKK short: 13%
$GOOG long: 11%
$HOOD S: 9%
$GME S: 8%
$AMC… https://t.co/Aq4OVHFTlr"
473,2021-10-01 02:37:01,"RT @earningsflyinc: Top 15 Artificial Intelligence stocks with market cap over 1 billion in 5 days. 

👉 https://t.co/NsuBRaNvxA

$TSLA $INT…"
474,2021-10-01 02:35:08,"Top 15 Artificial Intelligence stocks with market cap over 1 billion in 60 days. 

👉 https://t.co/9DknM3eL58

$UPST… https://t.co/f2N7clKLSi"
475,2021-10-01 02:34:45,"RT @BluthCapital: Robotaxis from $F $GM and $GOOG by end of year. 
$TSLAQ has zero. 

Slowly, then all at once. https://t.co/whny4ZPEJy"
476,2021-10-01 02:34:22,"RT @BluthCapital: Robotaxis from $F $GM and $GOOG by end of year. 
$TSLAQ has zero. 

Slowly, then all at once."
477,2021-10-01 02:33:47,"Robotaxis from $F $GM and $GOOG by end of year. 
$TSLAQ has zero. 

Slowly, then all at once. https://t.co/whny4ZPEJy"
478,2021-10-01 02:32:50,"$SPY $SPX  #SP500
Just know $APPL $AMZ $TSLA $GOOG have yet to have a real sell-off these stocks make up 30% of the… https://t.co/fkunlRxMjZ"
479,2021-10-01 02:30:08,"Top 15 Artificial Intelligence stocks with market cap over 1 billion in 5 days. 

👉 https://t.co/NsuBRaNvxA

$TSLA… https://t.co/QPBjBUYaiQ"
480,2021-10-01 02:25:08,"Top 15 Artificial Intelligence stocks with market cap over 1 billion today. 

👉 https://t.co/JkeqfGdrjq

$DAO $GH… https://t.co/WwCenvHuLk"
481,2021-10-01 02:23:10,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
482,2021-10-01 02:14:03,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
483,2021-10-01 02:11:50,RT @slowdown_money: If you're new to Money Twitter and you know you want to start investing in the stock market but are not sure where to s…
484,2021-10-01 02:05:18,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
485,2021-10-01 02:00:16,RT @jiggycapital: Tb to my OpEx Analysis newsletter from beginning of August and my final screen where I combined a bunch of diff parameter…
486,2021-10-01 02:00:13,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
487,2021-10-01 01:57:53,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
488,2021-10-01 01:53:14,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
489,2021-10-01 01:51:20,RT @FinInvTr: @BradMunchen $TSLA is a company that sells 200k *cars* (super low margin product) per quarter w shit tech and it's valued at…
490,2021-10-01 01:50:36,"RT @HeroDividend: 10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor a…"
491,2021-10-01 01:49:24,"10 companies people can’t live without

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Pro… https://t.co/nloLpvUisj"
492,2021-10-01 01:42:19,"All of these cos are increasing their R&amp;D spend at a greater pace than SG&amp;A *and* GP, while also increasing R&amp;D as… https://t.co/stfcal0Fkd"
493,2021-10-01 01:41:54,"RT @LlcBillionaire: Microsoft Corporation (NASDAQ: $MSFT), Google Inc. (NASDAQ: $GOOG) – What’s The Top Search Term On Bing? The Answer Mig…"
494,2021-10-01 01:37:17,Tb to my OpEx Analysis newsletter from beginning of August and my final screen where I combined a bunch of diff par… https://t.co/CH8DdetQ8f
495,2021-10-01 01:32:25,@willis_cap @PythiaR @Suicide95518428 $MSFT and $Goog GM tend to be higher because of higher Mix of Platform as a s… https://t.co/jNBgsyFxr9
496,2021-10-01 01:31:38,"RT @CoinOBS: $NFLX $AAPL $GOOG 
Looking toppy on #harmonics scan. 
Scan your own charts &gt;&gt; https://t.co/QNjK9Br6I3 https://t.co/5T57LK24QL"
497,2021-10-01 01:10:15,"RT @TWHooker: USA Quality Factor $QUAL 

Top Ten Companies 
$FB
$NKE
$MSFT
$AAPL 
$NVDA
$JNJ
$BLK 
$TGT 
$GOOG 
 $MA"
498,2021-10-01 01:09:56,"RT @TWHooker: USA Quality Factor $QUAL 

Top Ten Companies 
$FB
$NKE
$MSFT
$AAPL 
$NVDA
$JNJ
$BLK 
$TGT 
$GOOG 
 $MA"
499,2021-10-01 01:09:40,@BradMunchen $TSLA is a company that sells 200k *cars* (super low margin product) per quarter w shit tech and it's… https://t.co/BKFUDGUeyA
500,2021-10-01 01:09:32,"RT @TWHooker: USA Quality Factor $QUAL 

Top Ten Companies 
$FB
$NKE
$MSFT
$AAPL 
$NVDA
$JNJ
$BLK 
$TGT 
$GOOG 
 $MA"
501,2021-10-01 01:06:25,"After-market results: $SPY is inside Big-Drop signal, $SPY is Bullish, bolded, confidence 62.6%;  Stock pick: $CDW,… https://t.co/VIGu95p2WI"
502,2021-10-01 01:06:23,"After-market results: $SPY is inside Big-Drop signal, $SPY is Bullish, bolded, confidence 62.6%;  Stock pick: $CDW,… https://t.co/aL6LRXjVG9"
503,2021-10-01 00:58:39,Raven Industries Acquires Intellectual Property From Alphabet's Loon For Undisclosed Sum $RAVN $GOOG $GOOGL https://t.co/cwzqwhjyPC
504,2021-10-01 00:55:51,"@Google_Trading I would load up on $GOOG and $CMG if they decided to split. I hold $SHOP but was early, wish they would split too."
505,2021-10-01 00:46:18,$AAPL $GOOG $GLD $QQQ $SPY $VFF $TLRY $KBH $LEN $GE $T $F $GM $TSLA $HTSC $GRNF $MTCH $RIOT $MARA $IRRZF $KOAN… https://t.co/3dstKxjmOo
506,2021-10-01 00:45:05,"$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA $ES $YM $AMZN $BA $GS $JPM $IBM $LRCX $C $GOOG 
Sta… https://t.co/4ycBXILFG2"
507,2021-10-01 00:42:52,"Learn To Trade While You're Working From Home&gt;

$AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND… https://t.co/pEPnSqeZzY"
508,2021-10-01 00:41:40,"The average investor can't beat the S&amp;P 500 $SPY over the long term.

That's because most long-term investors make… https://t.co/FIqLguwShv"
509,2021-10-01 00:41:17,"$TWOH give it some time and let it play out, retrace is normal.  Like all other stocks $AAPL $GOOG $DASH"
510,2021-10-01 00:40:07,"RT @jchengery: #Coalition w 52K+ customers, (file claims 33% &lt; those w other #cyberinsurance carriers); $325M run rate premium = +800% Y/Y;…"
511,2021-10-01 00:40:05,"$BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME 
$SPY $QQQ $DIS $TSLA $SHOP
$AMD $AAPL $SQ… https://t.co/81M71mBnPb"
512,2021-10-01 00:40:03,"RT @TaoCapMktModel: Real-time for next day (assuming that $SPY carrys the current price to the next day): $SPY is inside Big-Drop signal, $…"
513,2021-10-01 00:40:01,"#Coalition w 52K+ customers, (file claims 33% &lt; those w other #cyberinsurance carriers); $325M run rate premium = +… https://t.co/Tr7tsqHftu"
514,2021-10-01 00:38:10,"“Invest in what you consume” - Sha Osman

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX $NVDA… https://t.co/CZ36NGmXIi"
515,2021-10-01 00:34:40,"Most active Trading Group 💯 

Alerts,Analysis
Stocks ☑️
Options ✅
Day trading ✅
Swing Trading ☑️

🔥
$SPY $TSLA… https://t.co/fWSM9K9wmT"
516,2021-10-01 00:33:51,"Look like legit traders include this chat and making profits. FREE Check out now..

$LOMA $dzsi $lac $voxx $swbi… https://t.co/sGUVJEk6za"
517,2021-10-01 00:33:24,RT @Chrisiskingx: Good little tactic there to reup with a YouTube Premium subscription by ‘rewarding’ users with 3 months of 100 gb of clou…
518,2021-10-01 00:33:18,"RT @AieraAlerts: ✅ $GOOG: ""Google"" mentioned during GoodRx Holdings, Inc. ""Goodrx Holdings Inc Host Educational Webinar for Analysts and In…"
519,2021-10-01 00:33:14,"RT @TaoCapMktModel: Last-close results: $SPY is inside Big-Drop signal, $SPY is Bearish, unbolded, confidence 64.4%; Stock pick: $CDW, $NOK…"
520,2021-10-01 00:33:11,"RT @jchengery: #Coalition offers free #cybersecurity tools 2 prevent losses, security/incident response services 2 limit them, extensive in…"
521,2021-10-01 00:30:16,"RT @jchengery: #Coalition offers free #cybersecurity tools 2 prevent losses, security/incident response services 2 limit them, extensive in…"
522,2021-10-01 00:30:07,"#Coalition offers free #cybersecurity tools 2 prevent losses, security/incident response services 2 limit them, ext… https://t.co/aWg5x4A30R"
523,2021-10-01 00:27:27,"RT @DartboardCapit1: hard to be angry with $FB $AMZN $GOOG, looks like I may get another shot at adding to $GOOG . Optionality and core biz…"
524,2021-10-01 00:27:16,"Portfolio Update: (in order of size).

$IRBT $NVDA $SQ $ATVI $RDS-A $GOOS $GOOG $MSFT $LMT $AMD $TDOC $QS $BABA"
525,2021-10-01 00:27:03,"RT @Albert_trades: Significant names with bearish engulfing candles on this months close:

$AAPL, $MSFT, $GOOG, $FB"
526,2021-10-01 00:26:37,"RT @JohnSmi27871922: $ISWH just announced today in PR its NASDAQ bound! 

🤑Massive deal w/ BITMAIN! 
10M/mo rev not in contingent with cryp…"
527,2021-10-01 00:20:48,"RT @jchengery: #COVID19 outbreak has led 2 increase in #phishing email schemes; in H1 2021, +93% Y/Y #ransomware attacks; 29% increase in #…"
528,2021-10-01 00:20:39,"RT @jchengery: #COVID19 outbreak has led 2 increase in #phishing email schemes; in H1 2021, +93% Y/Y #ransomware attacks; 29% increase in #…"
529,2021-10-01 00:20:01,"#COVID19 outbreak has led 2 increase in #phishing email schemes; in H1 2021, +93% Y/Y #ransomware attacks; 29% incr… https://t.co/rOV8qJr6DK"
530,2021-10-01 00:20:00,@willis_cap Couldn’t you just assume that it would be approximately similar to $MSFT and $GOOG ?
531,2021-10-01 00:15:21,RT @slowdown_money: If you're new to Money Twitter and you know you want to start investing in the stock market but are not sure where to s…
532,2021-10-01 00:11:33,"RT @jchengery: Coalition provides US/CAN companies w up to $15M in #cyber, #tech insurance coverage, secures $205M #SeriesE round at $3.5B…"
533,2021-10-01 00:11:11,"Last-close results: $SPY is inside Big-Drop signal, $SPY is Bearish, unbolded, confidence 64.4%; Stock pick: $CDW,… https://t.co/6QM7RlJ8w1"
534,2021-10-01 00:11:09,"Last-close results: $SPY is inside Big-Drop signal, $SPY is Bearish, unbolded, confidence 64.4%; Stock pick: $CDW,… https://t.co/eniq2KbpQP"
535,2021-10-01 00:10:02,"Coalition provides US/CAN companies w up to $15M in #cyber, #tech insurance coverage, secures $205M #SeriesE round… https://t.co/CBZYKmVq2T"
536,2021-10-01 00:09:52,@dougludlow @MainStreet $GOOG
537,2021-10-01 00:06:26,"@BaronDror Just crazy 

$GOOG is right there too"
538,2021-10-01 00:00:46,Coalition Raises Mega Round to Tackle Spiking Cyber Attacks (@eMarketer) https://t.co/jUApKof6Rd #digitalmarketing… https://t.co/jAtzrDAhs4
539,2021-10-01 00:00:07,"Stock: $GOOG - Alphabet Inc.
*** NEWS ***
What's The Top Search Term On Bing? The Answer Might Shock You - Benzinga… https://t.co/FMyahwg1aJ"
540,2021-10-02 23:53:59,"RT @LuoshengPeng: $GOOG is shuttering its bank account product, proving bigtech can’t win every biz.

Instead, it will focus on digital ban…"
541,2021-10-02 23:52:02,"RT @LuoshengPeng: $GOOG is shuttering its bank account product, proving bigtech can’t win every biz.

Instead, it will focus on digital ban…"
542,2021-10-02 23:51:25,"RT @WOLF_Financial: Which portfolio are you holding for 3 years?

A.
$TLA Tesla
$PLTR Palantir
$VOO
$BTC Bitcoin

B.
$SE Sea Ltd.
$NVDA Nvi…"
543,2021-10-02 23:50:56,"$GOOG is shuttering its bank account product, proving bigtech can’t win every biz.

Instead, it will focus on digit… https://t.co/aZgMMxKgWx"
544,2021-10-02 23:45:56,$SOFI looks like a better candidate of the 3 mentioned plus it recently had the bank charter interview even thou th… https://t.co/hzxZ419NYj
545,2021-10-02 23:45:56,Bloomberg reported today Alphabet is shelving plans to add bank accounts to its paymt app. A Sr Fintech Analyst sai… https://t.co/IcDkfTlLlb
546,2021-10-02 23:24:18,$GOOG Mr. Markets loves spreading FUD. Ignore it &amp; use this time to accumulate fundamentally strong business. You s… https://t.co/3oiC8MlXdz
547,2021-10-02 23:00:09,"BREAKING NEWS: $GOOG Exactly How I'd Invest $5,000 if I Had to Start From Scratch Today https://t.co/fwX3V71mim… https://t.co/leVSdLGFTe"
548,2021-10-02 23:00:05,"【GAFAM】
📱 $GOOG 2729.25 (+2.40%)
🛒 $AMZN 3283.26 (-0.05%)
📘 $FB 343.01 (+1.07%)
🍎 $AAPL 142.65 (+0.81%)
🖥 $MSFT 289… https://t.co/EygPbNCu6y"
549,2021-10-02 22:58:33,"$GOOG  Out of the 271 other times GOOG was up 2.3% during a trading day, 52% of the time it traded higher by the ma… https://t.co/wm8Iza3zae"
550,2021-10-02 22:56:40,@Matt_Cochrane7 First $GOOG then $AAPL  then $TSLA
551,2021-10-02 22:56:11,RT @smartcontractz: @Blockenomic $LINK rumor of a number of acquisitions include $GOOG and $C....plus some new visibility on the value of t…
552,2021-10-02 22:55:27,"RT @WOLF_Financial: Which portfolio are you holding for 3 years?

A.
$TLA Tesla
$PLTR Palantir
$VOO
$BTC Bitcoin

B.
$SE Sea Ltd.
$NVDA Nvi…"
553,2021-10-02 22:43:36,"RT @WOLF_Financial: Which portfolio are you holding for 3 years?

A.
$TLA Tesla
$PLTR Palantir
$VOO
$BTC Bitcoin

B.
$SE Sea Ltd.
$NVDA Nvi…"
554,2021-10-02 22:27:32,"$SPY $BABA $MSFT $FB $SNAP $TWTR $MU $AMD $TSLA $AMZN $GOOG $GOOGL $NIO 
$MARA $AMC $GME $HOOD $RBLX $AAPL $PTON… https://t.co/rg2Bhqevfo"
555,2021-10-02 22:14:17,"RT @WOLF_Financial: Which portfolio are you holding for 3 years?

A.
$TLA Tesla
$PLTR Palantir
$VOO
$BTC Bitcoin

B.
$SE Sea Ltd.
$NVDA Nvi…"
556,2021-10-02 22:12:15,"Lots of people looking at it $SIRC  Lots of great things coming.  On the road to #NASDAQ 
$AMD $ADBE $ALGN $AMZN… https://t.co/WipzM257dD"
557,2021-10-02 22:00:12,"RT @theefinanceguy: The next

🤳 $FB
📱 $AAPL
🛒 $AMZN
🍿 $NFLX
🔎 $GOOG

Is among a new class of growth names:

🏠 $OPEN
🧬 $DNA
📺 $ROKU
👨‍⚕️ $TD…"
558,2021-10-02 21:46:47,$GOOG in Downtrend: Stochastic indicator remains in oversold zone for 2 days. View odds for this and other indicato… https://t.co/QYgp1oqqXf
559,2021-10-02 21:42:51,"RT @max_damore: I think Palantir, Tesla, and Google will all play integral roles in our autonomous transportation infrastructure. 
$PLTR $T…"
560,2021-10-02 21:36:55,"@RetailProphet Absolutely, a lot to learn from Douyin, YouTube, Facebook, Insta, Snap…don’t ever forget the impress… https://t.co/3ZAAcOq4nO"
561,2021-10-02 21:34:38,"Prepping for our $ZM educational tonight 8pm est - link to discord in bio, should be a good one covering advanced r… https://t.co/KIoLOgIp8Z"
562,2021-10-02 21:30:51,"RT @StockKings6: $RGS  Shorts have been piling in, now it's time we piling them out, awesome bottom play, could easily fly back to 10, supe…"
563,2021-10-02 21:30:27,"RT @WOLF_Financial: Which portfolio are you holding for 3 years?

A.
$TLA Tesla
$PLTR Palantir
$VOO
$BTC Bitcoin

B.
$SE Sea Ltd.
$NVDA Nvi…"
564,2021-10-02 21:25:58,$viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime… https://t.co/i3fsnefySL
565,2021-10-02 21:21:53,"RT @Matt_Cochrane7: What's one company you couldn't live without?

I'll go first: $GOOG/L

Between Search, Gmail, Maps, and Calendar, it's…"
566,2021-10-02 21:21:49,"RT @LlcBillionaire: Microsoft Corporation (NASDAQ: $MSFT), Google Inc. (NASDAQ: $GOOG) – What’s The Top Search Term On Bing? The Answer Mig…"
567,2021-10-02 21:16:29,$GOOG $GOOGL https://t.co/npHkePs95X
568,2021-10-02 21:00:04,"Notable activity on social media recently for

$SPOT - Up
$TSLA - Up
$GOOG - Up
$PFE - Up
$BITF - Up
$KSS - Up
$Z -… https://t.co/S8Uriv0Fup"
569,2021-10-02 20:55:29,what sector will be in style for the rest of 2021? $aprn $vs $kldo $hut $slca $dole $sava $aapl $msft $dltr $mrk… https://t.co/xdDTTgqCIF
570,2021-10-02 20:51:36,"RT @StockKings6: $RGS  Shorts have been piling in, now it's time we piling them out, awesome bottom play, could easily fly back to 10, supe…"
571,2021-10-02 20:50:07,"@WOLF_Financial A combination of the above minus the crypto:
$PLTR
$NVDA
$GOOG
$AAPL

Not enough dividends in that… https://t.co/WyGotRNgdn"
572,2021-10-02 20:38:13,"RT @max_damore: I think Palantir, Tesla, and Google will all play integral roles in our autonomous transportation infrastructure. 
$PLTR $T…"
573,2021-10-02 20:30:32,"With this recent NDX pullback, debating going from 20% $FB / 20% $GOOG / 20% $AMZN to 30% $FB / 30% $GOOG. This wil… https://t.co/1QZG5hlQ3T"
574,2021-10-02 20:06:28,"@JamyManuyc @deltagammaqueen It's fun to make some longer term projections, but we really just take it day by day,… https://t.co/3SRsSOPH6m"
575,2021-10-02 19:58:24,@PikesPeakTrades @deltagammaqueen While tech fading and tnx rising. What in a short term uptrend and what is in dow… https://t.co/gmt0hJUBDd
576,2021-10-02 19:54:22,"$GOOG To make exponential profits, be greedy when others are fearful or panic selling. Buy business with disruptive… https://t.co/M4a0dIOxhj"
577,2021-10-02 19:53:23,@cameron_plautz Here we have $AMZN $FB $GOOG vs $SPY $QQQ where they've easily outperformed. SPY and QQQ in light b… https://t.co/X7xSh6Us5G
578,2021-10-02 19:50:07,@cameron_plautz I agree with you in theory but theres still a ton more going on in even $QQQ when you might just wa… https://t.co/L1mtzGYpIh
